persona_id,alpha
P001,9.954678003803785e-09
P002,2.3205379970145504e-08
P003,1.769093656150208e-08
P004,4.4112811648202374e-08
P005,2.1283945385182164e-08
P006,8.958464709678232e-09
P007,0.40090762107931893
P008,3.012768624267118e-08
P009,9.823752524267121e-08
P010,0.040190070583039306
P011,3.287522032866049e-08
P012,0.09045625420498239
P013,1.311406863047522e-08
P014,3.7674855454859216e-08
P015,4.838700280160667e-07
P016,2.5069988855401952e-08
P017,9.930167350676776e-08
P018,1.8427097831347103e-08
P019,1.0241509864474142e-07
P020,2.2283050852057935e-08
P021,3.0776360887422535e-08
P022,5.6471180912350716e-08
P023,1.3892658515717136e-08
P024,2.3000832453593285e-08
P025,3.4296619641066974e-08
P026,2.721873468623146e-08
P027,2.9606656577891925e-08
P028,0.09305637494662289
P029,2.8669577518395875e-08
P030,0.041455750190993915
P031,1.774749590514842e-08
P032,2.4190129026974133e-08
P033,8.714543912782522e-09
P034,0.19338034386043543
P035,1.4023214331043342e-07
P036,3.9513825388813566e-08
P037,1.2560161993107693e-08
P038,9.226093964313967e-08
P039,4.249314615658671e-08
P040,1.451194645093594e-08
P041,3.071650432864465e-08
P042,1.7687539119442943e-08
P043,5.810530781926982e-08
P044,1.8650509864250657e-08
P045,1.4876310474222455e-08
P046,5.464467840741461e-08
P047,3.673681214460215e-08
P048,2.5618180445739153e-08
P049,0.03315772729291868
P050,5.486532950802944e-08
DUMMY_NO_BUY,0.10739382118105358
