persona_id,alpha
P001,8.824483332010444e-09
P002,8.566687132147861e-09
P003,8.75620540975037e-09
P004,1.7534065319490456e-08
P005,4.499148918858644e-08
P006,4.113554637419294e-09
P007,3.585185623901444e-08
P008,3.216179715317931e-08
P009,3.061552475904007e-08
P010,7.0670583604136556e-09
P011,5.140387618978542e-07
P012,2.407840751474411e-08
P013,0.16837322584073625
P014,2.317609928149803e-07
P015,7.064498261240498e-09
P016,1.4768429925473596e-08
P017,1.2439195980138546e-08
P018,2.1306295590776745e-08
P019,0.44457799809934007
P020,3.579069195041497e-08
P021,2.0391108428072844e-08
P022,0.22880981687123073
P023,3.0133958676725806e-08
P024,4.7891511877808004e-09
P025,2.6530055793886197e-08
P026,9.589656337713502e-09
P027,3.0978461450353163e-08
P028,2.829786171316062e-08
P029,1.4097899999704732e-08
P030,5.399081358476798e-08
P031,1.5308961317034482e-08
P032,3.0292252992742346e-08
P033,1.522031353160573e-08
P034,9.413130773696945e-09
P035,1.5284716817167086e-07
P036,1.6559976397690217e-08
P037,2.1164152213370745e-08
P038,1.4077778447880009e-08
P039,5.937585595768644e-08
P040,6.181629045169401e-09
P041,0.15630524746409286
P042,1.035736664421148e-06
P043,1.1946194478995162e-08
P044,1.3489770334462988e-08
P045,1.1893095731249577e-08
P046,1.50584105568457e-08
P047,3.415701432043271e-08
P048,7.713220271635545e-09
P049,2.2442841968078224e-08
P050,4.088729013476137e-08
DUMMY_NO_BUY,0.0019308994299165737
