persona_id,alpha
P001,3.578110667669235e-09
P002,6.180875940076677e-09
P003,3.3786875042344904e-08
P004,2.7354916631777042e-08
P005,2.317345718197781e-08
P006,2.2426426847693914e-09
P007,1.4149721311121438e-08
P008,1.2342072736337039e-08
P009,1.657236967416111e-08
P010,2.240417879343568e-08
P011,2.8052146646296206e-08
P012,0.07988804491624489
P013,0.1715854402454734
P014,0.0838188844359683
P015,9.909955546733656e-09
P016,2.0146256143207986e-08
P017,3.3647966912994527e-08
P018,0.0021400805149464734
P019,7.418063176970404e-09
P020,0.06131070708732927
P021,2.341720042198931e-09
P022,0.22129034804072306
P023,7.170789197997789e-09
P024,0.1341192268955289
P025,2.2097693284417397e-08
P026,3.505754731943256e-09
P027,1.9232983075119943e-08
P028,1.4588771604909457e-08
P029,1.9220696408310518e-08
P030,1.304424278211988e-08
P031,7.136767456523637e-07
P032,2.2774822444627152e-08
P033,3.9712624056887546e-08
P034,9.295834810847249e-09
P035,0.05607511028098029
P036,8.764708265762031e-07
P037,1.498333238475549e-09
P038,0.03594555548422881
P039,0.0011652263832511974
P040,2.5094904487674413e-09
P041,0.10272397740010962
P042,4.939107160238088e-08
P043,3.849962792475925e-09
P044,4.026674671204e-09
P045,6.7078666195784065e-09
P046,7.2224384117142895e-09
P047,1.509785133447687e-08
P048,1.2026505815410792e-08
P049,4.537674655422824e-08
P050,1.8622815679341555e-08
DUMMY_NO_BUY,0.0499352078923449
