persona_id,alpha
P001,0.0018145251825471512
P002,1.3664934993452936e-08
P003,1.8186847937664043e-08
P004,1.0722485661168896e-07
P005,1.203671254369364e-07
P006,1.267036021025172e-08
P007,3.729058982507238e-08
P008,1.4066590795360006e-08
P009,3.0700014964592625e-08
P010,0.006748102906714828
P011,3.336553343213114e-08
P012,1.9276765802609354e-07
P013,5.502147631678011e-09
P014,0.07016610168558339
P015,3.269258380234788e-06
P016,4.1010863370226647e-07
P017,5.454998347193582e-08
P018,2.247861216723645e-08
P019,0.7469099770768248
P020,2.0284275073488878e-07
P021,2.3339400847540666e-09
P022,6.497303463132333e-08
P023,1.67004393844505e-07
P024,0.06489199300080288
P025,2.0384360089764077e-07
P026,0.0
P027,3.442384787776423e-08
P028,2.34629463763479e-08
P029,0.0039025294560407113
P030,0.00816909734290418
P031,2.1713644631871353e-08
P032,1.506211489195134e-07
P033,3.5627907180180035e-08
P034,2.3196884153576513e-07
P035,2.853262942119879e-07
P036,2.4744212675134864e-07
P037,2.7750819433569953e-09
P038,5.040823290627611e-08
P039,5.312948114798953e-08
P040,5.662519468533176e-09
P041,2.1516776249734798e-08
P042,3.9883865926992826e-08
P043,7.316008597266466e-10
P044,6.310390427418438e-08
P045,4.715203683160614e-08
P046,5.141002795762842e-09
P047,7.326485913679108e-08
P048,0.05067461097083727
P049,0.04671618902819091
P050,3.514374361095315e-07
DUMMY_NO_BUY,1.4535600910097935e-07
