persona_id,alpha
P001,9.881247145873485e-09
P002,1.721038555715848e-08
P003,3.105371704737482e-08
P004,8.706886149056115e-08
P005,1.6881565348105318e-08
P006,2.2968731634482297e-08
P007,2.2154851825357398e-08
P008,4.505012754735102e-08
P009,1.0416393422798039e-07
P010,6.123765409937226e-08
P011,4.038235154513313e-08
P012,5.11944031209265e-08
P013,4.245764887942584e-08
P014,3.790258876196511e-08
P015,2.3043326649481535e-08
P016,9.533826593695202e-08
P017,5.668820827133869e-08
P018,0.06613302314908384
P019,8.140620585597097e-08
P020,1.1116574452165271e-07
P021,5.874546007674215e-08
P022,0.6734589689905369
P023,1.4832938923164216e-07
P024,0.0664739181447711
P025,3.471510347623493e-08
P026,3.077004814722758e-08
P027,0.118716072348834
P028,1.1357748255811759e-07
P029,2.3709465326608794e-08
P030,2.278154833109327e-08
P031,2.8131325994559508e-08
P032,1.8797771957769113e-06
P033,4.7238996193249365e-08
P034,5.373129744019356e-08
P035,1.0356200720618294e-07
P036,5.763719060467798e-08
P037,1.0106614308418576e-08
P038,5.7321225157592905e-08
P039,8.78037996233851e-08
P040,1.8959595287677633e-08
P041,7.12774845724169e-07
P042,7.160166594426244e-08
P043,2.294156164432908e-08
P044,3.2266502225569665e-08
P045,4.279596895331349e-08
P046,2.708405067557769e-08
P047,0.05584920876407328
P048,7.041500231377154e-08
P049,0.018681553883116767
P050,6.237352613581828e-08
DUMMY_NO_BUY,0.0006824783188961048
