persona_id,alpha
P001,1.3673353529933287e-08
P002,2.2364335529852638e-08
P003,3.7570409604902636e-06
P004,5.8701327473765246e-08
P005,0.0016778504819727202
P006,2.7461705190791743e-08
P007,4.8006915810134674e-08
P008,3.113918893482176e-08
P009,7.801100492133613e-08
P010,1.0285078252592762e-07
P011,4.4119965949495157e-07
P012,4.674544947567925e-08
P013,3.274695856284331e-08
P014,1.4131601615767065e-07
P015,7.551304013283656e-08
P016,1.1220565016371668e-07
P017,0.11662020984916682
P018,2.8857012288772503e-08
P019,8.573899446787546e-08
P020,9.953173290596888e-08
P021,2.6985544286044566e-08
P022,0.6019759799408168
P023,3.354839886974439e-08
P024,1.4358126269652625e-07
P025,4.394946935765441e-07
P026,1.9871594956389477e-08
P027,2.875481865482664e-08
P028,5.2412594917237616e-08
P029,3.983880343588604e-08
P030,6.343192396991635e-08
P031,1.6479319575089384e-07
P032,3.131386785094333e-07
P033,2.2853953972413453e-08
P034,5.781514539288471e-08
P035,1.6105777906682287e-06
P036,0.13244156180426891
P037,1.0759130959666828e-08
P038,2.1586165260271454e-07
P039,2.806420179745375e-08
P040,2.6878721731737462e-08
P041,0.10007766219750272
P042,0.04719698895457742
P043,1.5030455107819696e-08
P044,2.927783768936044e-08
P045,6.072191561689448e-08
P046,1.1698844010766271e-07
P047,1.1630412512271899e-07
P048,4.789361522290468e-07
P049,2.882436809878308e-07
P050,7.780520490355208e-08
DUMMY_NO_BUY,6.169768807817523e-08
