persona_id,alpha
P001,4.5889515292728734e-08
P002,5.902927348450304e-08
P003,6.010742756268868e-08
P004,8.167287066276634e-08
P005,4.394255206336349e-08
P006,0.04255319234775223
P007,7.66892312409419e-08
P008,4.4788857977209274e-08
P009,6.378035609239609e-08
P010,9.278086236044998e-08
P011,1.2808146054728498e-07
P012,0.008022831474607056
P013,0.2094670731259555
P014,9.690504868617777e-08
P015,6.775924323968154e-08
P016,2.824493233255112e-07
P017,2.273743594693213e-07
P018,7.800974986706555e-08
P019,2.809689091308046e-07
P020,1.639367192764666e-07
P021,1.8829069442952512e-07
P022,0.348267173923251
P023,6.261959447798762e-08
P024,3.5161761691772636e-08
P025,7.032180293150071e-08
P026,8.094010351737118e-08
P027,4.0154590562976286e-08
P028,4.7717832423140295e-08
P029,7.253645549879637e-08
P030,1.2573365562700166e-07
P031,5.6202216330393644e-08
P032,1.1031601953643074e-07
P033,5.696875471721091e-08
P034,3.62280822778774e-08
P035,0.35870334505699747
P036,0.032981130531652816
P037,4.230970086318691e-08
P038,7.895355272399719e-07
P039,1.0974303917055987e-07
P040,4.8450438928559254e-08
P041,5.447975245924905e-08
P042,2.380973009101863e-07
P043,5.208057881529041e-08
P044,6.292158924286189e-08
P045,9.738276026260992e-08
P046,2.9133322583693068e-08
P047,1.751556971726209e-07
P048,6.27190924835647e-08
P049,9.347545098252859e-08
P050,1.6097202166835637e-07
DUMMY_NO_BUY,3.597261869897919e-07
