persona_id,alpha
P001,3.374543444106335e-08
P002,4.649337149863492e-08
P003,2.2610393902023145e-07
P004,1.4120991026510103e-07
P005,7.044229634445723e-08
P006,3.136158436239484e-07
P007,1.0311465289970008e-07
P008,3.325525051579749e-05
P009,7.25638329702686e-08
P010,1.240774778645264e-07
P011,1.1498335211534185e-07
P012,0.09609678443864218
P013,3.353781266453357e-07
P014,0.09672745981312117
P015,5.8785252225070115e-08
P016,1.6922576787185555e-07
P017,1.1109569642492472e-07
P018,6.42268292184338e-08
P019,0.05457116371326586
P020,1.1114945181718297e-07
P021,1.5794548019362577e-07
P022,0.0866860788410923
P023,1.0354018919194807e-07
P024,2.27160351410865e-07
P025,0.08737913220874334
P026,4.818552932667437e-07
P027,1.1302746794896047e-07
P028,2.0706108458942092e-07
P029,1.621551911638669e-07
P030,0.17371359135375067
P031,7.822475107654664e-08
P032,8.615945614449506e-08
P033,1.6168249115977153e-05
P034,1.0738805085965774e-06
P035,0.2695499633097017
P036,1.3477787064671627e-05
P037,5.506812938249461e-08
P038,0.03686183713977758
P039,1.5846093458796597e-07
P040,1.0772615656197592e-07
P041,2.749644635527098e-06
P042,1.7285794064700214e-07
P043,1.0103748839276246e-07
P044,3.41011388566837e-07
P045,0.026567466489433093
P046,1.0416715591533872e-07
P047,2.6155654087007147e-07
P048,4.728517956374722e-07
P049,0.07177372412304515
P050,6.538641901959526e-08
DUMMY_NO_BUY,5.202931365049994e-07
