persona_id,alpha
P001,0.03542338217729861
P002,6.929536186562341e-08
P003,7.946524992969829e-08
P004,3.6164942071329724e-08
P005,0.041226537701333936
P006,4.2481014927825146e-08
P007,0.14413187572935582
P008,3.9830905432963605e-08
P009,1.139837404127741e-06
P010,0.10379040368758917
P011,0.11521845709337866
P012,5.0771670809383584e-08
P013,0.07404237947897142
P014,0.02445813297919792
P015,2.8884972728467788e-08
P016,9.671474924558325e-08
P017,1.7280233082791784e-08
P018,2.927668649088338e-08
P019,4.6162002766794474e-07
P020,1.956024689597004e-07
P021,3.257830809695238e-08
P022,0.03342369854707469
P023,2.1528659653046068e-08
P024,5.084681657110724e-08
P025,1.333724621113531e-07
P026,7.51914016839656e-09
P027,1.8696967239293562e-08
P028,4.551541806615922e-08
P029,4.2153385862581105e-08
P030,2.412743399978868e-08
P031,2.0455132681368707e-08
P032,7.250757950690657e-08
P033,6.447773499750446e-08
P034,2.9725795631998035e-08
P035,1.2291849390970084e-07
P036,9.14496736625642e-08
P037,1.0167708662946587e-08
P038,4.536272943255682e-08
P039,5.7444564750769746e-08
P040,0.020929822679405713
P041,7.549683512718676e-08
P042,5.289040503979142e-08
P043,1.4902271176326097e-07
P044,3.162602227436912e-08
P045,3.227058842228358e-06
P046,2.5219030581808305e-08
P047,3.513197649804319e-08
P048,6.52586299332006e-08
P049,1.9766492893185027e-07
P050,1.6151919678611974e-07
DUMMY_NO_BUY,0.4073481109641225
