split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
2,0.7,2182,expected_revenue,399223004,10,19.99,19.99,36.961507527863915,36.961507527863915,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,399223004,10,16.99,15.99,7.984783580850016,7.93186901162701,0.05291456922300597,0.993373074086828,False,250,250
2,0.7,2182,expected_revenue,547780001,5,14.99,14.99,35.030010768725724,35.030010768725724,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,547780001,5,14.99,14.99,9.259544500167673,9.259544500167673,0.0,1.0,True,250,250
2,0.7,2182,expected_revenue,547780003,10,14.99,14.99,31.33808679220476,31.33808679220476,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,547780003,10,14.99,14.99,7.643030597425787,7.643030597425787,0.0,1.0,True,250,250
2,0.7,2182,expected_revenue,547780004,10,14.99,14.99,28.92201566671114,28.92201566671114,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,547780004,10,14.99,11.99,6.346797648905914,5.771457849664989,0.5753397992409255,0.9093495915471475,False,250,250
2,0.7,2182,expected_revenue,562245046,10,19.99,19.99,39.78007054566557,39.78007054566557,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,562245046,10,19.99,16.99,9.146503357212223,8.650102651972572,0.4964007052396511,0.9457278168658597,False,250,250
2,0.7,2182,expected_revenue,562245064,10,19.99,19.99,40.22604570151234,40.22604570151234,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,562245064,10,17.99,19.99,9.427535708097547,9.387651040710246,0.039884667387301675,0.9957693432703688,False,250,250
2,0.7,2182,expected_revenue,562252001,10,14.99,14.99,28.42334175411862,28.42334175411862,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,562252001,10,14.99,12.74,6.05213491107959,5.975866139533633,0.07626877154595668,0.987398038433292,False,250,250
2,0.7,2182,expected_revenue,562252014,10,14.99,14.99,32.486440544953,32.486440544953,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,562252014,10,14.99,14.99,8.189324499908702,8.189324499908702,0.0,1.0,True,250,250
2,0.7,2182,expected_revenue,589222005,10,19.99,19.99,40.36029813010151,40.36029813010151,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,589222005,10,19.99,19.99,9.459192506449071,9.459192506449071,0.0,1.0,True,250,250
2,0.7,2182,expected_revenue,599502001,10,29.99,29.99,59.763854082404876,59.763854082404876,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,599502001,10,25.37,25.37,15.122240747516095,15.122240747516095,0.0,1.0,True,250,250
2,0.7,2182,expected_revenue,658030005,10,29.99,29.99,52.37631162795918,52.37631162795918,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,658030005,10,23.99,23.99,12.111840363078004,12.111840363078004,0.0,1.0,True,250,250
2,0.7,2182,expected_revenue,660308001,10,14.99,14.99,31.218111926156148,31.218111926156148,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,660308001,10,14.99,13.49,7.583493089192362,7.438988256043161,0.1445048331492007,0.980944819036607,False,250,250
2,0.7,2182,expected_revenue,660308002,10,14.99,14.99,28.355187473953453,28.355187473953453,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,660308002,10,14.99,11.99,6.011093428770193,5.283507853473711,0.7275855752964819,0.8789595297564127,False,250,250
2,0.7,2182,expected_revenue,661306005,10,9.99,9.99,19.63139473447934,19.63139473447934,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,661306005,10,9.99,9.99,4.433266744899836,4.433266744899836,0.0,1.0,True,250,250
2,0.7,2182,expected_revenue,676387001,10,19.99,19.99,38.04740361293471,38.04740361293471,0.0,1.0,True,250,250
2,0.7,2182,cvar_0.25,676387001,10,15.99,16.99,8.704352182297608,8.575967857227106,0.12838432507050257,0.9852505594463878,False,250,250
