persona_id,alpha
P001,1.0843771009185691e-08
P002,6.599894797018543e-09
P003,9.267352411070512e-08
P004,3.544768518230129e-08
P005,8.022812183350049e-09
P006,2.1337836365966047e-08
P007,0.04168147693407542
P008,6.135939295295988e-09
P009,7.258319120929227e-08
P010,1.7569746506345188e-08
P011,0.23336553272222127
P012,0.020101031256854206
P013,0.23156829371473123
P014,0.002166757099429627
P015,2.0067078079883408e-08
P016,0.09076489563010688
P017,1.300059339041308e-08
P018,5.636176556766532e-08
P019,0.05552914477557273
P020,7.28907604596774e-08
P021,3.07422184196143e-08
P022,0.2496254371353243
P023,1.724040635444053e-08
P024,8.702170911734059e-09
P025,0.03338487032219813
P026,1.4466087287927785e-08
P027,9.734649233392528e-09
P028,2.4646304002244888e-08
P029,9.72121854210218e-09
P030,2.009870705416391e-08
P031,1.842856858772504e-08
P032,0.03666666269817317
P033,9.845330970176474e-09
P034,4.368395272082121e-08
P035,9.168280401309111e-08
P036,4.6310965810778953e-08
P037,5.709442113985783e-10
P038,8.041355346160229e-08
P039,8.049076797749264e-09
P040,1.0736317487982918e-08
P041,1.651718486665903e-08
P042,1.2087840544783386e-08
P043,2.2472956352813487e-08
P044,5.3809736625859875e-09
P045,1.5163658365878836e-08
P046,6.2056176420071465e-09
P047,1.2990617238589012e-08
P048,2.395980141661863e-07
P049,2.918491766326996e-07
P050,2.641883732022992e-08
DUMMY_NO_BUY,0.005144370418562313
