persona_id,alpha
P001,2.121498003532259e-08
P002,7.794163554576663e-09
P003,3.9105591465941957e-08
P004,4.3120532322945356e-08
P005,1.7701958834414034e-08
P006,0.04354270648694318
P007,2.6388241558077297e-08
P008,3.119546452456714e-08
P009,2.1231280403823335e-08
P010,5.093345482561454e-08
P011,2.3551725735196825e-08
P012,4.8279010047941544e-08
P013,2.4406801872170378e-08
P014,2.3021934835524378e-08
P015,1.075751559474046e-08
P016,5.7858961129309485e-08
P017,2.2701514435829756e-08
P018,1.0375717484371654e-08
P019,1.7894445813302955e-08
P020,3.481030066516505e-08
P021,1.665448926978221e-08
P022,0.19426343913986893
P023,1.563349943127679e-08
P024,1.4660435373469815e-08
P025,3.3102243978995203e-08
P026,0.2201997105519585
P027,2.27055081434317e-08
P028,0.06283111480858111
P029,2.8644359056039025e-08
P030,6.993665874091584e-09
P031,2.7056727648184946e-08
P032,0.08781451983962922
P033,6.493539960019741e-09
P034,0.012414730261292046
P035,0.20148870266651697
P036,2.6934643358559053e-08
P037,9.234307277506468e-09
P038,2.8705351206398213e-08
P039,1.987464063733152e-08
P040,2.3289141352339855e-08
P041,1.198810606238115e-08
P042,1.6653805488076705e-08
P043,1.237669507189027e-08
P044,0.030103131881783998
P045,1.897390007018571e-08
P046,2.9796053009002456e-08
P047,2.0838268096267604e-08
P048,6.740950545394872e-08
P049,4.408943723860273e-08
P050,8.585932601570822e-08
DUMMY_NO_BUY,0.14734082405218202
