persona_id,alpha
P001,9.629149255935812e-07
P002,8.2730982301754e-07
P003,3.194325966577181e-08
P004,2.6249190010517e-08
P005,6.308007579979593e-08
P006,4.178887639853647e-07
P007,3.23763540434411e-08
P008,1.963897269709873e-07
P009,7.908061494068158e-08
P010,0.07913668996746208
P011,7.852576469153553e-08
P012,0.2479967813741498
P013,1.832393584548855e-07
P014,1.6773095247449947e-08
P015,9.516486739276494e-08
P016,7.731107347979777e-08
P017,8.5687817071703e-08
P018,3.4601572603369815e-08
P019,6.252354779741773e-07
P020,3.6292873420339426e-07
P021,0.06115485905980145
P022,0.4626012801522295
P023,7.280514381196296e-08
P024,2.932301621992657e-08
P025,2.8985549978005097e-08
P026,1.384575023143538e-07
P027,1.3353866054342913e-07
P028,3.440290415030805e-08
P029,8.936192102494208e-08
P030,2.705685980141819e-08
P031,7.315986338207522e-08
P032,4.0914091324103946e-08
P033,2.0387865022685088e-07
P034,2.4005945452863865e-08
P035,0.13536920588387044
P036,1.1406713849306188e-07
P037,5.4951123729721276e-08
P038,3.6080628526752285e-07
P039,4.690149653790596e-08
P040,4.8767528434264996e-08
P041,6.446171073020846e-08
P042,2.713557144596114e-08
P043,4.283750426716794e-08
P044,6.274551883663201e-07
P045,4.7555214538891844e-08
P046,2.72036750364906e-07
P047,4.895591093419978e-08
P048,0.013734211261763893
P049,3.865092537023691e-08
P050,4.914751283805256e-08
DUMMY_NO_BUY,3.5980258087089385e-08
