persona_id,alpha
P001,3.832746819276494e-08
P002,1.4092903464133126e-08
P003,4.4418295725166564e-07
P004,3.1930129509417506e-08
P005,1.4433388000986933e-08
P006,1.4009843456199499e-08
P007,0.008359559536717754
P008,1.6645255839650347e-08
P009,2.385431606095143e-07
P010,4.273948681239025e-08
P011,3.9717643693079204e-08
P012,0.07762382247922114
P013,0.03677279647888237
P014,3.0164264721550445e-08
P015,2.536355876186669e-08
P016,2.822339781621429e-07
P017,1.2139467637361324e-07
P018,1.70603263998823e-07
P019,9.477259075172478e-08
P020,2.219949671606179e-08
P021,1.0702268661827903e-08
P022,0.4931950748234046
P023,3.106154810060483e-08
P024,0.08830908883611908
P025,3.1723171727612324e-08
P026,2.211763253491287e-08
P027,1.7434836998283393e-08
P028,0.020253599919751085
P029,2.0230326635554064e-08
P030,0.033838690437126166
P031,1.7251034053388058e-08
P032,4.341006288742369e-08
P033,2.546738114350112e-08
P034,4.665842168938353e-08
P035,0.0726416351829574
P036,0.05342168843889607
P037,5.9029756692687704e-08
P038,0.035768952445537544
P039,1.6111285705995952e-08
P040,1.8933459820557535e-08
P041,6.57960773816513e-08
P042,9.510172896293075e-08
P043,1.4475387441519352e-07
P044,2.2681805232325816e-08
P045,8.65059540180284e-09
P046,0.07633083610035579
P047,2.268606326016562e-07
P048,2.332368982673741e-08
P049,3.950952769534246e-08
P050,2.3193657758067504e-08
DUMMY_NO_BUY,0.0034816039641886952
