persona_id,alpha
P001,3.988333484859073e-08
P002,2.1368921969707363e-07
P003,9.05747942178376e-08
P004,3.349336937397632e-08
P005,0.12054765529602304
P006,1.527245811517382e-07
P007,8.658365546027639e-08
P008,3.6439394984817043e-08
P009,5.063407780273783e-07
P010,1.5264640105502503e-07
P011,3.2006439122284366e-08
P012,0.19010591502357047
P013,1.803235309605068e-07
P014,1.5250637509156476e-08
P015,2.941017355476425e-08
P016,7.15020162639105e-08
P017,7.810091180543114e-08
P018,2.2043082615103147e-08
P019,1.2483848103928207e-07
P020,3.569544359865274e-07
P021,4.240181309272879e-08
P022,0.5668003255262045
P023,5.4252587492024724e-08
P024,3.363261016020068e-07
P025,4.452449422987309e-08
P026,3.616966686001136e-08
P027,3.410775481477218e-08
P028,3.769189130910693e-08
P029,6.949358387753524e-08
P030,1.879560085590215e-08
P031,8.890267895769064e-08
P032,4.822500318649714e-08
P033,8.666600593319475e-08
P034,1.4875237167954028e-07
P035,0.12254159233343558
P036,8.156968101894184e-08
P037,3.901368104944433e-08
P038,1.0670314362617002e-07
P039,3.904422175465565e-08
P040,2.1904753906639712e-08
P041,4.2167682389516156e-08
P042,7.045349909684455e-08
P043,3.678256011197853e-08
P044,8.978302637430283e-08
P045,1.0035704232949509e-07
P046,1.3351272921486792e-07
P047,1.2174397482961638e-07
P048,7.404692052112155e-08
P049,8.793701355013152e-08
P050,1.0938442269176288e-07
DUMMY_NO_BUY,8.830162229931209e-08
