date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2018-09-23,399256018,9.99,3,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,2,0.007913358320297532
2018-09-27,399256018,9.99,3,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,5,0.007913358320297532
2018-09-30,399256018,9.99,3,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,3,0.007913358320297532
2018-10-01,399256018,9.99,1,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,3,0.007913358320297532
2018-10-07,399256018,9.99,1,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,3,0.007913358320297532
2018-10-08,399256018,9.99,4,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,5,0.007913358320297532
2018-10-09,399256018,9.99,4,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,4,0.007913358320297532
2018-10-15,399256018,9.99,3,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,4,0.007913358320297532
2018-10-18,399256018,9.99,2,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,5,0.007913358320297532
2018-10-19,399256018,9.99,1,0.78,0.8,0.7,0.64,0.8,0.65,0.72,0.86,0.72,0.58,0.22,0.2,0.55,0.45,0.74,0.04,0.16,0.48,0.08,0.06,0.18,0.1,0.6,0.5,0.3,0.75,0.6,0.28,0.38,0.58,0.78,0.12,0.58,0.4,0.06,0.35,0.8,0.22,0.25,0.9,0.39,0.11,0.8,0.2,0.3,0.58,0.08,0.46,0.05,0.22,7,0.007913358320297532
