persona_id,alpha
P001,2.5982305287341702e-08
P002,1.098588779126922e-08
P003,8.08291803917984e-09
P004,2.4290245966176833e-08
P005,1.1237820803329934e-07
P006,7.525451429984805e-09
P007,4.7680707946683605e-08
P008,1.4758110102609408e-08
P009,1.1223377439433808e-08
P010,2.1368464775557507e-08
P011,0.11782995098194377
P012,6.073649554556804e-08
P013,0.0633821923637475
P014,0.09879546559457211
P015,1.8531830210735728e-08
P016,2.7320510798527248e-08
P017,0.03307256746134716
P018,0.1292257517476749
P019,2.2011194688069444e-08
P020,0.09420943534614962
P021,6.630360714330673e-09
P022,0.31460518027838374
P023,1.4928754794648984e-08
P024,1.0348824962520494e-07
P025,3.1728146122340964e-08
P026,1.0389008348332281e-08
P027,0.019304135693145118
P028,1.573043746478254e-08
P029,5.224674071774671e-08
P030,1.9766518824393582e-08
P031,0.05217676308685218
P032,3.5693252506307626e-08
P033,2.3575781748679705e-08
P034,9.636031880638797e-09
P035,1.973740590859455e-07
P036,3.446381442358652e-08
P037,2.844556995754781e-09
P038,0.044932674451741754
P039,2.896406062181437e-08
P040,9.347354717703159e-09
P041,7.857803904322106e-07
P042,4.299382579242894e-07
P043,5.859996435146027e-09
P044,8.387455160851999e-09
P045,1.0643632268167621e-08
P046,8.732621393751679e-09
P047,2.226586472371099e-08
P048,1.9500093055450293e-08
P049,1.883176342750863e-07
P050,3.3967824182446126e-08
DUMMY_NO_BUY,0.03246335991783561
