persona_id,alpha
P001,3.028315252780477e-07
P002,1.822332444150123e-07
P003,0.16922127337515722
P004,9.435652413968816e-08
P005,7.722902190008148e-08
P006,3.134195346441271e-07
P007,1.1627736187746128e-07
P008,7.925986958391954e-08
P009,9.114442722937352e-08
P010,1.044018244481658e-07
P011,2.375604718687261e-05
P012,2.4905657423070255e-07
P013,7.94548573589317e-08
P014,1.2691757838590612e-07
P015,1.5217352738074195e-06
P016,1.8707309424124456e-07
P017,2.451630290444669e-07
P018,7.87226412947916e-08
P019,2.422244009955223e-07
P020,6.57674026308265e-07
P021,1.7272425426511165e-07
P022,9.872791456863674e-07
P023,8.183046946115149e-08
P024,9.92476152589178e-08
P025,1.6714864575498955e-07
P026,3.929034759167905e-08
P027,1.0763907738403828e-07
P028,3.701684443779131e-08
P029,5.2467207685673984e-08
P030,3.683783826428547e-08
P031,1.8987263856681098e-07
P032,1.9712883351683795e-07
P033,2.438962401333464e-06
P034,3.937960184474705e-08
P035,2.604507352691794e-07
P036,9.530707236121734e-08
P037,5.8705973516100925e-08
P038,0.8307126560649404
P039,7.17736039002302e-08
P040,2.0613604143503978e-07
P041,8.447627905314122e-08
P042,4.279914064894744e-07
P043,4.511160010660156e-08
P044,2.1727883605601618e-07
P045,8.30811674804429e-08
P046,4.464063735187325e-08
P047,1.1505484135655119e-07
P048,2.559165976504248e-07
P049,3.822365921368191e-07
P050,4.3256847167502705e-07
DUMMY_NO_BUY,3.0137783129320208e-05
