persona_id,alpha
P001,3.015420110828661e-08
P002,2.7691997912896975e-08
P003,0.014852977421069615
P004,2.3533557652927746e-08
P005,1.2463111142234344e-08
P006,9.95548766697818e-09
P007,6.343284156282523e-08
P008,9.28831245248241e-09
P009,0.15729199185882164
P010,2.4287075175492156e-08
P011,4.7595146844146475e-08
P012,0.05809680708584538
P013,0.06916216137077437
P014,1.919686323181988e-08
P015,1.625464421205166e-08
P016,3.431018555014874e-08
P017,4.7944557050436303e-08
P018,5.4162046187147926e-08
P019,1.6685216737911023e-07
P020,1.615252137220401e-08
P021,9.676056177859763e-09
P022,0.4825578455936222
P023,2.7474317717211374e-08
P024,0.023770306140430002
P025,1.0516594109125058e-06
P026,3.5830098716271934e-08
P027,1.3148453573861914e-08
P028,0.022994668936010595
P029,2.282357150700706e-08
P030,0.024961890669997128
P031,2.1425280461977713e-08
P032,6.132835134607508e-08
P033,1.949039378099106e-08
P034,5.0766572979245886e-08
P035,1.078649789742286e-07
P036,0.1323227783494371
P037,3.8974927889926997e-08
P038,1.227846343965836e-07
P039,1.2791981475296433e-08
P040,1.2186025980453124e-08
P041,0.013982960517207889
P042,2.9195826356330997e-06
P043,1.0932095289118368e-07
P044,2.606008605149638e-08
P045,9.565030130608713e-09
P046,4.341162489887417e-08
P047,1.8224613768145876e-07
P048,1.6049434965347432e-08
P049,2.3857278134642335e-08
P050,2.4179396656218677e-08
DUMMY_NO_BUY,4.6284434863404035e-08
