persona_id,alpha
P001,5.160916048061309e-09
P002,5.54008599730074e-09
P003,1.900001718667537e-08
P004,1.8259458898876984e-08
P005,2.0879194656010616e-08
P006,1.4262409263821898e-09
P007,2.8636949826711046e-08
P008,1.6878750834693594e-08
P009,1.18190063243678e-08
P010,3.507017537284674e-08
P011,2.7000871717327096e-08
P012,0.2347818065184376
P013,8.957716608897008e-09
P014,0.008223271827956711
P015,0.18105633408524766
P016,1.2121743842487074e-08
P017,0.036613554176899564
P018,2.7551350938016345e-08
P019,1.6160860628736324e-08
P020,1.0691896429841708e-08
P021,3.9489118672639547e-07
P022,4.1192035104034773e-07
P023,8.997044210290938e-09
P024,2.2309672049326144e-08
P025,2.7027567291554507e-08
P026,1.4158492152955591e-08
P027,0.025108962061890016
P028,0.18889798804745989
P029,2.080379739044357e-08
P030,0.1811153149123482
P031,1.7587585439225337e-08
P032,1.5001846005370276e-08
P033,6.080596457588644e-09
P034,2.7142629897389636e-08
P035,5.348198623585261e-08
P036,1.726670143228379e-08
P037,7.298773170301859e-09
P038,2.506342193628921e-07
P039,3.3540268040205975e-08
P040,8.597930643415855e-09
P041,3.854326113952455e-08
P042,4.335373278721492e-08
P043,7.31648096867056e-09
P044,9.748478268998325e-08
P045,8.68260104752007e-09
P046,1.2456773717695806e-08
P047,0.03677544855058486
P048,2.4200066129373545e-08
P049,2.0742790802205176e-08
P050,1.6673580316721765e-08
DUMMY_NO_BUY,0.10742544846922215
