date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2019-02-21,309864002,8.49,6,0.86,0.54,0.16,0.32,0.78,0.6,0.88,0.88,0.19,0.21,0.078,0.12,0.62,0.54,0.4,0.09,0.55,0.7,0.22,0.12,0.17,0.09,0.72,0.82,0.44,0.86,0.88,0.15,0.2,0.37,0.42,0.15,0.83,0.55,0.32,0.1,0.66,0.15,0.12,0.52,0.64,0.38,0.85,0.61,0.3,0.8,0.24,0.56,0.12,0.15,5,0.0086806307738748
2019-04-03,309864002,9.99,3,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,4,0.0078528842018808
2019-03-15,397068015,19.99,3,0.64,0.15,0.4,0.18,0.3,0.68,0.62,0.0262,0.03,0.67,0.05,0.24,0.4,0.1,0.3,0.02,0.02,0.1,0.04,0.03,0.18,0.08,0.28,0.15,0.07,0.42,0.05,0.33,0.04,0.3,0.25,0.02,0.05,0.18,0.05,0.09,0.48,0.12,0.02,0.35,0.08,0.11,0.45,0.12,0.22,0.2,0.08,0.07,0.03,0.02,2,0.0073244719575423
2019-02-08,399201022,42.49,0,0.07,0.08,0.05,0.04,0.04,0.05,0.05,0.015,0.04,0.04,0.02,0.03,0.04,0.06,0.08,0.02,0.04,0.05,0.035,0.025,0.015,0.03,0.03,0.04,0.03,0.02,0.06,0.04,0.04,0.08,0.02,0.02,0.045,0.05,0.04,0.05,0.03,0.03,0.01,0.06,0.05,0.02,0.05,0.025,0.04,0.03,0.04,0.03,0.015,0.035,4,0.0062394648529239
2019-09-08,400342003,15.99,3,0.85,0.9,0.55,0.55,0.9,0.86,0.6,0.78,0.52,0.7,0.45,0.45,0.3,0.5,0.45,0.22,0.18,0.86,0.4,0.12,0.5,0.1,0.62,0.95,0.3,0.8,0.35,0.42,0.4,0.45,0.55,0.3,0.65,0.45,0.18,0.5,0.78,0.18,0.3,0.85,0.22,0.2,0.85,0.55,0.85,0.8,0.22,0.4,0.25,0.15,1,0.008870360199338
2018-10-10,441386001,19.99,4,0.82,0.38,0.55,0.25,0.4,0.88,0.55,0.48,0.12,0.65,0.18,0.28,0.8,0.65,0.7,0.06,0.18,0.4,0.28,0.1,0.75,0.12,0.2,0.35,0.28,0.75,0.45,0.22,0.18,0.78,0.18,0.08,0.25,0.28,0.09,0.08,0.85,0.2,0.12,0.45,0.1,0.25,0.92,0.3,0.28,0.35,0.12,0.15,0.06,0.06,1,0.0083565849674634
2019-01-13,441386001,24.99,0,0.18,0.18,0.18,0.1,0.12,0.35,0.38,0.12,0.04,0.5,0.1,0.16,0.4,0.4,0.5,0.02,0.05,0.22,0.16,0.02,0.35,0.07,0.06,0.12,0.18,0.4,0.06,0.08,0.06,0.6,0.04,0.02,0.06,0.08,0.02,0.03,0.3,0.1,0.05,0.18,0.03,0.03,0.28,0.1,0.1,0.12,0.03,0.05,0.02,0.02,3,0.0074072385560078
2019-03-03,441386001,20.0,6,0.82,0.37,0.54,0.24,0.39,0.88,0.55,0.47,0.12,0.64,0.18,0.27,0.79,0.64,0.69,0.055,0.17,0.39,0.28,0.1,0.75,0.11,0.19,0.34,0.28,0.74,0.43,0.22,0.17,0.77,0.18,0.07,0.24,0.26,0.08,0.07,0.85,0.19,0.11,0.44,0.09,0.25,0.91,0.3,0.27,0.33,0.11,0.14,0.055,0.06,1,0.0082886911627921
2019-03-16,441386001,24.99,3,0.18,0.18,0.18,0.1,0.12,0.35,0.38,0.12,0.04,0.5,0.1,0.16,0.4,0.4,0.5,0.02,0.05,0.22,0.16,0.02,0.35,0.07,0.06,0.12,0.18,0.4,0.06,0.08,0.06,0.6,0.04,0.02,0.06,0.08,0.02,0.03,0.3,0.1,0.05,0.18,0.03,0.03,0.28,0.1,0.1,0.12,0.03,0.05,0.02,0.02,2,0.0074072385560078
2018-10-22,534357002,39.99,1,0.15,0.05,0.04,0.02,0.05,0.05,0.06,0.05,0.04,0.1,0.12,0.1,0.08,0.1,0.08,0.003,0.0,0.2,0.05,0.0,0.05,0.008,0.03,0.03,0.04,0.08,0.01,0.03,0.02,0.05,0.02,0.001,0.05,0.05,0.005,0.02,0.08,0.03,0.01,0.05,0.08,0.06,0.08,0.04,0.03,0.05,0.04,0.005,0.002,0.001,2,0.0065099249964151
