persona_id,alpha
P001,1.4789206396999807e-08
P002,9.026580066332277e-09
P003,3.83700581411255e-08
P004,3.0539584544253934e-08
P005,1.457873912927763e-08
P006,5.963194920243088e-09
P007,5.644488895848854e-08
P008,1.1968213119738748e-08
P009,2.4338480730346274e-08
P010,0.07791249002767665
P011,3.353720857022495e-08
P012,0.33202842432774754
P013,1.951727044580295e-08
P014,0.010020661197814664
P015,0.19077861409950955
P016,1.9923204419724494e-08
P017,9.067169024162636e-08
P018,2.1799981012758156e-08
P019,5.3269754778579696e-08
P020,2.2008707577368965e-08
P021,7.194152497860468e-08
P022,5.258068613254825e-08
P023,1.5617695544257076e-08
P024,1.2455965655099716e-08
P025,5.681894491396453e-08
P026,3.339253908453283e-08
P027,6.546888456534055e-08
P028,0.20391141576743704
P029,2.4710382251164063e-08
P030,0.10137021512931713
P031,1.4732535986829395e-08
P032,1.5820912846166973e-08
P033,1.0705376997881255e-08
P034,1.8374440106975527e-08
P035,7.424711911968636e-08
P036,2.9583878191183763e-08
P037,1.271667626842593e-08
P038,1.015222919065499e-07
P039,5.889837008100834e-08
P040,1.968960695668702e-08
P041,2.3782803029509763e-08
P042,2.1060386236920305e-08
P043,2.5429617832803403e-08
P044,1.7481336862064335e-08
P045,1.4974355036806688e-08
P046,1.1223864332907556e-08
P047,1.5527715795064515e-07
P048,2.207309624875952e-08
P049,1.0357788869105717e-07
P050,5.1136940813904335e-08
DUMMY_NO_BUY,0.08397657740845571
