persona_id,alpha
P001,2.4917007746452152e-08
P002,3.18507539873813e-08
P003,3.884313726595236e-08
P004,7.835872564418322e-08
P005,1.96624850619804e-08
P006,1.836020632238567e-08
P007,0.46341884696945573
P008,2.4553221196673628e-08
P009,3.9814847982614795e-08
P010,0.027814486106123255
P011,7.248815653464044e-08
P012,0.23816083861151793
P013,4.7219086517932346e-08
P014,5.749701605131225e-08
P015,0.06242206191791699
P016,2.6872387101670875e-08
P017,7.109941679220606e-08
P018,2.6651420050949587e-08
P019,0.016182741631082513
P020,2.174781399500439e-08
P021,1.0116810721557625e-06
P022,6.564137543401466e-08
P023,1.897329614080399e-08
P024,1.5564607821690947e-08
P025,7.775855655575575e-08
P026,5.4024474938929616e-08
P027,2.1778092863399246e-08
P028,0.03871310233647673
P029,4.6193708036932294e-08
P030,6.653474770594298e-08
P031,1.7771308486779773e-08
P032,3.376591332389166e-08
P033,1.1722783936683522e-08
P034,5.6604220510740815e-08
P035,5.965291501448522e-08
P036,4.106970741115934e-08
P037,1.879442977730967e-08
P038,1.0333824504099967e-07
P039,5.033085801308695e-08
P040,5.0286537597402114e-08
P041,4.3243036034043456e-08
P042,1.847103347603918e-08
P043,0.039991799248887655
P044,3.139683513099047e-08
P045,2.1581413086710156e-08
P046,4.496690118420015e-08
P047,4.0801953826375864e-08
P048,2.5317460440905678e-08
P049,2.267564502755353e-07
P050,6.478265681438447e-08
DUMMY_NO_BUY,0.11329318443826591
