persona_id,alpha
P001,4.8727589366267366e-08
P002,4.818239455731594e-08
P003,1.589115752317806e-07
P004,7.931558407481258e-08
P005,7.596356333002227e-08
P006,3.7858087785433845e-08
P007,1.2324714228980838e-07
P008,4.788232198542721e-08
P009,5.1162916167891895e-08
P010,8.587581522847017e-08
P011,1.912044669483999e-07
P012,7.355873478079172e-07
P013,0.29152330634716206
P014,3.0048740206145146e-07
P015,4.1478415977574865e-08
P016,5.1851241443621766e-08
P017,2.93218736343772e-07
P018,0.19144468185641747
P019,5.427000687798125e-08
P020,3.1652070284138243e-07
P021,4.1539345540707525e-08
P022,1.1304980146630245e-07
P023,5.7767150187514644e-08
P024,1.3552971663730833e-07
P025,5.877308556256253e-08
P026,2.204788153874608e-07
P027,9.974130198469029e-08
P028,4.3798046978925805e-08
P029,8.129660922586251e-08
P030,1.2311241492238907e-07
P031,0.05853720619416991
P032,1.2763005990189513e-07
P033,1.3320543193294973e-07
P034,2.557241373883924e-08
P035,1.4100108615990577e-07
P036,0.4256602634156814
P037,1.7495654416742634e-08
P038,1.216272961085525e-07
P039,2.1106378329428714e-07
P040,3.161186649783847e-08
P041,9.118426114439078e-08
P042,1.0170493706975406e-07
P043,4.983704162122839e-08
P044,4.333435005304749e-08
P045,3.1346585720296324e-08
P046,3.317530882531209e-08
P047,7.15376891769424e-08
P048,7.635779753726203e-08
P049,7.997823121954461e-08
P050,8.544769212492249e-08
DUMMY_NO_BUY,0.032829352243484336
