persona_id,alpha
P001,2.1076501485375926e-08
P002,2.7311985888120648e-08
P003,1.5576968806447434e-08
P004,2.3654208880363123e-08
P005,4.074666466292198e-08
P006,4.0984123628189936e-08
P007,4.52012889755228e-08
P008,0.0051867465957721685
P009,7.506416188011073e-08
P010,3.1589670986403035e-08
P011,8.688527746506521e-08
P012,6.037076308226138e-08
P013,0.12681800998664952
P014,6.755558765738282e-08
P015,2.1279797278691042e-08
P016,2.035243135079069e-07
P017,5.701267461222243e-08
P018,1.433354455571378e-07
P019,0.2862416168708044
P020,2.760437784030766e-07
P021,5.195623754936709e-08
P022,0.3709550092913703
P023,5.804085772616198e-08
P024,1.6997684060668758e-08
P025,8.698724082667027e-08
P026,3.868227618907132e-08
P027,7.119775779231695e-08
P028,5.923533690849535e-08
P029,1.203604198873673e-07
P030,4.741082027602155e-08
P031,3.176530672027109e-08
P032,6.992344875276833e-08
P033,1.0013029291441206e-07
P034,2.3721896652878413e-08
P035,4.296274801509975e-08
P036,3.606771135675739e-08
P037,1.9069946094452774e-08
P038,4.113347356087883e-08
P039,1.3702980600014584e-07
P040,3.021559661555526e-08
P041,0.1335525251171386
P042,1.0383657166104463e-07
P043,2.8802350039153533e-08
P044,6.037589262357086e-08
P045,3.8025898463567937e-08
P046,2.293115853721693e-08
P047,6.893817452867783e-08
P048,3.423010410764904e-08
P049,5.1432503941482096e-08
P050,0.07724324977901423
DUMMY_NO_BUY,1.1368452612118931e-07
