persona_id,alpha
P001,9.034455072542424e-08
P002,3.410837618076006e-08
P003,6.86419986921256e-08
P004,2.4257155201675898e-08
P005,4.579763662519908e-09
P006,1.3571757871495443e-08
P007,0.081538522395616
P008,5.423148739062513e-09
P009,7.274651636977172e-08
P010,0.052264206085511855
P011,0.0007005649831651249
P012,0.13427283533643747
P013,1.0895705179037566e-07
P014,5.889503098650306e-08
P015,3.505551222262497e-07
P016,1.6211545369568247e-08
P017,1.7422370707183606e-08
P018,2.062047242818011e-08
P019,0.25329791396696905
P020,3.9366969750085604e-08
P021,0.0034336633055281267
P022,0.3208026265269352
P023,6.461179980921382e-09
P024,9.498639272363395e-09
P025,2.987500058367266e-08
P026,1.26977051894776e-08
P027,4.423287089879456e-09
P028,3.0410392878120636e-08
P029,7.81243040415898e-08
P030,2.3018413392351203e-07
P031,5.071456500121918e-09
P032,2.8902247772188046e-08
P033,8.46723121187037e-09
P034,0.03808359919865318
P035,1.7727945811346652e-08
P036,2.3659926043091148e-08
P037,0.04145785508040968
P038,6.507645962823912e-07
P039,3.598204236598723e-08
P040,2.6591390600525344e-08
P041,1.7036725519079132e-08
P042,0.046581366155256355
P043,0.0203872246209265
P044,1.0845513855076807e-08
P045,1.271162971184365e-08
P046,7.269665805487766e-09
P047,5.306618925848002e-08
P048,8.375517773759331e-09
P049,1.12002737228618e-08
P050,1.7638146953017656e-08
DUMMY_NO_BUY,0.007177359657618591
