split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
8,0.05,150,expected_revenue,399256018,8,9.99,8.49,19.763612404943082,18.956085254251377,0.8075271506917048,0.9591407110124395,False,100,250
8,0.05,150,cvar_0.25,399256018,8,8.49,8.49,4.8847224235238995,4.8847224235238995,0.0,1.0,True,100,250
8,0.05,150,expected_revenue,400342003,10,29.99,29.99,47.743735711346766,47.743735711346766,0.0,1.0,True,100,250
8,0.05,150,cvar_0.25,400342003,10,23.99,19.99,10.253286091525263,10.044493605778609,0.20879248574665432,0.9796365298029449,False,100,250
8,0.05,150,expected_revenue,547780002,10,14.99,11.99,26.89996499927807,24.55915720563448,2.340807793643588,0.9129810096888078,False,100,250
8,0.05,150,cvar_0.25,547780002,10,11.99,10.99,5.857351164594867,5.704026670838577,0.15332449375628965,0.9738235783637031,False,100,250
8,0.05,150,expected_revenue,562245059,10,19.49,17.99,30.93929247852956,30.047346921970643,0.891945556558916,0.9711711068642606,False,100,250
8,0.05,150,cvar_0.25,562245059,10,14.99,9.99,5.263639781673815,4.252229578925418,1.0114102027483973,0.8078496544786784,False,100,250
8,0.05,150,expected_revenue,568597006,5,22.49,20.99,39.97562951163051,39.901491218287795,0.07413829334271327,0.9981454127364988,False,100,250
8,0.05,150,cvar_0.25,568597006,5,20.99,20.99,8.535276002431543,8.535276002431543,0.0,1.0,True,100,250
8,0.05,150,expected_revenue,568808001,10,22.27,20.99,41.6373333783262,40.79421753258643,0.8431158457397672,0.9797509644030509,False,100,250
8,0.05,150,cvar_0.25,568808001,10,20.45,18.74,9.105107176599253,8.9096984780584,0.1954086985408523,0.9785385614083636,False,100,250
8,0.05,150,expected_revenue,573085019,10,19.99,19.99,42.9152391475037,42.9152391475037,0.0,1.0,True,100,250
8,0.05,150,cvar_0.25,573085019,10,19.99,15.99,10.732627906939882,9.235392978159908,1.4972349287799744,0.8604968939795408,False,100,250
8,0.05,150,expected_revenue,573716012,9,14.99,14.24,30.03064159405682,29.535304310656326,0.4953372834004952,0.9835056043724846,False,100,250
8,0.05,150,cvar_0.25,573716012,9,14.24,14.24,7.143589583934923,7.143589583934923,0.0,1.0,True,100,250
8,0.05,150,expected_revenue,599502001,10,23.99,23.99,46.711813485248435,46.711813485248435,0.0,1.0,True,100,250
8,0.05,150,cvar_0.25,599502001,10,23.99,17.99,10.402200675708714,7.999072761531135,2.4031279141775794,0.7689788931115914,False,100,250
8,0.05,150,expected_revenue,649671002,10,24.99,20.99,40.765459861729944,40.61343643729254,0.15202342443740235,0.9962707786210915,False,100,250
8,0.05,150,cvar_0.25,649671002,10,20.99,16.09,8.953791767788337,6.7747775925520575,2.1790141752362793,0.7566378321332667,False,100,250
8,0.05,150,expected_revenue,658030001,10,25.49,25.49,44.15345439324582,44.15345439324582,0.0,1.0,True,100,250
8,0.05,150,cvar_0.25,658030001,10,22.49,22.49,8.501436345022178,8.501436345022178,0.0,1.0,True,100,250
8,0.05,150,expected_revenue,658030020,10,26.99,25.99,42.92624910354806,42.8602823678087,0.06596673573935874,0.9984632541366418,False,100,250
8,0.05,150,cvar_0.25,658030020,10,22.49,22.49,7.722288344122842,7.722288344122842,0.0,1.0,True,100,250
8,0.05,150,expected_revenue,660308008,10,14.99,10.99,24.27179693807742,19.938010438249968,4.3337864998274505,0.8214476451461804,False,100,250
8,0.05,150,cvar_0.25,660308008,10,10.99,10.99,3.8731171660967925,3.8731171660967925,0.0,1.0,True,100,250
8,0.05,150,expected_revenue,660308009,10,14.99,14.99,28.94825887461987,28.94825887461987,0.0,1.0,True,100,250
8,0.05,150,cvar_0.25,660308009,10,14.99,14.99,6.362033726807977,6.362033726807977,0.0,1.0,True,100,250
8,0.05,150,expected_revenue,661306005,10,9.99,9.99,16.84084894240318,16.84084894240318,0.0,1.0,True,100,250
8,0.05,150,cvar_0.25,661306005,10,6.99,6.99,3.0479218031940793,3.0479218031940793,0.0,1.0,True,100,250
