persona_id,alpha
P001,1.708142947943896e-08
P002,8.648976546246086e-09
P003,4.887792020795063e-09
P004,1.0550075470124792e-08
P005,3.2313818785753676e-08
P006,1.3299933229032911e-08
P007,1.667191978341596e-08
P008,0.015213002008099757
P009,4.812289572655441e-08
P010,7.194903145216398e-09
P011,0.05379488199305833
P012,1.4087508284639113e-08
P013,0.22251877633152958
P014,1.3857199398236506e-08
P015,5.893574909907119e-09
P016,5.3563024334190764e-08
P017,2.578905779790102e-08
P018,1.7573147078495656e-07
P019,0.19160780865452526
P020,0.06137844147432326
P021,1.0468845091295206e-08
P022,0.21519174710753522
P023,1.943212579450025e-08
P024,6.987160763028308e-09
P025,2.025902787763929e-08
P026,1.0303847188751313e-08
P027,1.8551572308769405e-08
P028,9.098727969357163e-08
P029,1.852072192899614e-08
P030,7.575237434666661e-08
P031,3.015568390783605e-08
P032,3.533499928067088e-08
P033,5.626345579666477e-08
P034,6.106701715257451e-09
P035,2.6943024578232874e-08
P036,1.233888133774792e-08
P037,3.5556219312291014e-08
P038,1.544180225385248e-08
P039,0.006979845353484478
P040,3.1153709183540676e-08
P041,0.19144662325487888
P042,2.509448410036691e-08
P043,1.0581697515214286e-08
P044,2.1713212478690885e-08
P045,1.5214939298886274e-08
P046,1.824662134307701e-08
P047,2.0319305359651555e-08
P048,1.374446004945002e-08
P049,1.4441750834183055e-08
P050,9.734646391893432e-07
DUMMY_NO_BUY,0.041866792750442944
