persona_id,alpha
P001,3.2989562452461084e-08
P002,2.4093237965807615e-08
P003,5.1919685781634863e-08
P004,2.868530789002222e-08
P005,1.648255442585801e-08
P006,1.1138006807096171e-08
P007,5.922998863924912e-08
P008,9.858022924846474e-09
P009,0.14004064591988513
P010,1.180580975724048e-08
P011,2.5447885525911696e-08
P012,0.07308678777507216
P013,0.05718930430124258
P014,1.8530928855314735e-08
P015,1.3470113974691798e-08
P016,2.2126970716253847e-08
P017,4.359911257112752e-08
P018,4.071565644502736e-08
P019,1.8712110801362878e-07
P020,1.4577036540950128e-08
P021,4.736127992219037e-09
P022,0.43923115415869984
P023,2.31658023826848e-08
P024,0.01787027256702547
P025,6.652874534354792e-08
P026,1.638486989967041e-08
P027,2.1908616310258975e-08
P028,5.818554364899341e-08
P029,1.6936373269544727e-08
P030,0.054696825430639154
P031,1.2747690623035021e-08
P032,2.643527202233852e-08
P033,1.2398526010349009e-08
P034,5.9514328577400924e-08
P035,0.04527344399531847
P036,0.10121108149287189
P037,2.4593543184750107e-08
P038,0.03495132219779719
P039,9.06815665369979e-09
P040,8.968841109543844e-09
P041,8.115596161781677e-08
P042,4.441850166574705e-08
P043,0.0026477084846444378
P044,1.4328592152855762e-08
P045,6.309423604134965e-09
P046,0.03380007970554484
P047,1.6040030276988912e-07
P048,1.8064139635907712e-08
P049,1.8395751575946572e-08
P050,2.0162159584839517e-08
DUMMY_NO_BUY,3.7372999940254366e-08
