date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2018-10-09,399087001,19.99,1,0.55,0.35,0.52,0.12,0.3,0.74,0.2,0.3,0.2,0.3,0.09,0.14,0.78,0.16,0.4,0.02,0.06,0.25,0.1,0.03,0.22,0.06,0.1,0.3,0.14,0.4,0.15,0.34,0.15,0.15,0.2,0.08,0.25,0.18,0.06,0.06,0.85,0.18,0.08,0.3,0.12,0.04,0.6,0.12,0.3,0.15,0.28,0.02,0.04,0.03,2,0.0070757027983365
2018-10-14,399087001,15.99,5,0.72,0.86,0.42,0.33,0.88,0.68,0.28,0.92,0.62,0.48,0.16,0.2,0.65,0.24,0.55,0.04,0.18,0.32,0.115,0.09,0.38,0.1,0.26,0.86,0.2,0.18,0.33,0.31,0.45,0.25,0.58,0.15,0.72,0.6,0.14,0.16,0.8,0.09,0.18,0.42,0.38,0.14,0.7,0.28,0.65,0.5,0.62,0.06,0.07,0.08,2,0.0072985626462401
2019-05-01,399087001,19.99,1,0.55,0.35,0.52,0.12,0.3,0.74,0.2,0.3,0.2,0.3,0.09,0.14,0.78,0.16,0.4,0.02,0.06,0.25,0.1,0.03,0.22,0.06,0.1,0.3,0.14,0.4,0.15,0.34,0.15,0.15,0.2,0.08,0.25,0.18,0.06,0.06,0.85,0.18,0.08,0.3,0.12,0.04,0.6,0.12,0.3,0.15,0.28,0.02,0.04,0.03,1,0.0070757027983365
2018-12-03,399087014,19.99,2,0.72,0.25,0.15,0.08,0.28,0.3,0.2,0.15,0.08,0.38,0.09,0.15,0.1,0.14,0.55,0.04,0.05,0.27,0.03,0.03,0.18,0.06,0.07,0.28,0.15,0.35,0.15,0.24,0.06,0.25,0.18,0.02,0.18,0.12,0.01,0.02,0.55,0.05,0.22,0.52,0.2,0.08,0.8,0.3,0.3,0.15,0.05,0.15,0.06,0.03,1,0.0064030144130893
2018-12-04,399087014,17.99,0,0.8,0.55,0.2,0.14,0.45,0.39,0.31,0.4,0.15,0.42,0.14,0.2,0.07,0.18,0.73,0.08,0.08,0.32,0.06,0.05,0.27,0.08,0.13,0.5,0.25,0.42,0.27,0.18,0.12,0.31,0.35,0.05,0.33,0.3,0.03,0.04,0.66,0.07,0.34,0.62,0.3,0.15,0.79,0.46,0.45,0.38,0.09,0.22,0.1,0.05,1,0.0067096799123325
2018-12-11,399087014,19.99,2,0.72,0.25,0.15,0.08,0.28,0.3,0.2,0.15,0.08,0.38,0.09,0.15,0.1,0.14,0.55,0.04,0.05,0.27,0.03,0.03,0.18,0.06,0.07,0.28,0.15,0.35,0.15,0.24,0.06,0.25,0.18,0.02,0.18,0.12,0.01,0.02,0.55,0.05,0.22,0.52,0.2,0.08,0.8,0.3,0.3,0.15,0.05,0.15,0.06,0.03,2,0.0064030144130893
2019-07-09,399087014,19.99,1,0.72,0.25,0.15,0.08,0.28,0.3,0.2,0.15,0.08,0.38,0.09,0.15,0.1,0.14,0.55,0.04,0.05,0.27,0.03,0.03,0.18,0.06,0.07,0.28,0.15,0.35,0.15,0.24,0.06,0.25,0.18,0.02,0.18,0.12,0.01,0.02,0.55,0.05,0.22,0.52,0.2,0.08,0.8,0.3,0.3,0.15,0.05,0.15,0.06,0.03,1,0.0064030144130893
2018-10-22,399256002,9.99,5,0.65,0.65,0.58,0.42,0.65,0.7,0.48,0.82,0.06,0.55,0.25,0.04,0.38,0.7,0.6,0.12,0.25,0.48,0.08,0.08,0.55,0.05,0.58,0.15,0.2,0.6,0.7,0.3,0.12,0.6,0.55,0.18,0.25,0.45,0.2,0.12,0.75,0.18,0.08,0.75,0.22,0.08,0.55,0.3,0.52,0.65,0.04,0.55,0.35,0.1,4,0.0068218211868689
2019-03-26,399256002,9.99,2,0.65,0.65,0.58,0.42,0.65,0.7,0.48,0.82,0.06,0.55,0.25,0.04,0.38,0.7,0.6,0.12,0.25,0.48,0.08,0.08,0.55,0.05,0.58,0.15,0.2,0.6,0.7,0.3,0.12,0.6,0.55,0.18,0.25,0.45,0.2,0.12,0.75,0.18,0.08,0.75,0.22,0.08,0.55,0.3,0.52,0.65,0.04,0.55,0.35,0.1,1,0.0068218211868689
2019-01-27,539723005,19.99,2,0.65,0.2,0.32,0.1,0.25,0.45,0.42,0.18,0.12,0.25,0.04,0.18,0.88,0.35,0.72,0.05,0.06,0.35,0.09,0.01,0.18,0.03,0.07,0.18,0.3,0.27,0.06,0.4,0.08,0.3,0.08,0.01,0.18,0.12,0.01,0.06,0.88,0.12,0.07,0.5,0.07,0.1,0.96,0.1,0.18,0.2,0.04,0.06,0.02,0.02,3,0.0069092046189794
2019-04-11,539723005,15.99,3,0.82,0.68,0.52,0.48,0.9,0.72,0.66,0.78,0.34,0.38,0.07,0.35,0.68,0.48,0.45,0.12,0.15,0.25,0.16,0.06,0.38,0.05,0.22,0.55,0.5,0.28,0.18,0.62,0.22,0.5,0.55,0.06,0.54,0.5,0.05,0.17,0.9,0.25,0.33,0.72,0.3,0.35,0.94,0.28,0.4,0.68,0.14,0.18,0.06,0.08,1,0.0072331102953455
2019-05-08,539723005,19.99,1,0.65,0.2,0.32,0.1,0.25,0.45,0.42,0.18,0.12,0.25,0.04,0.18,0.88,0.35,0.72,0.05,0.06,0.35,0.09,0.01,0.18,0.03,0.07,0.18,0.3,0.27,0.06,0.4,0.08,0.3,0.08,0.01,0.18,0.12,0.01,0.06,0.88,0.12,0.07,0.5,0.07,0.1,0.96,0.1,0.18,0.2,0.04,0.06,0.02,0.02,1,0.0069092046189794
