persona_id,alpha
P001,3.801233451424658e-08
P002,2.8964807158439144e-08
P003,6.926167476314525e-08
P004,3.75105973039751e-08
P005,6.739001674591107e-08
P006,0.13732500861653757
P007,0.31597125391565395
P008,9.21827416664311e-08
P009,2.830115041997448e-08
P010,1.6697910898942322e-08
P011,2.0467037032561593e-08
P012,3.675434281530752e-08
P013,0.06576875110049839
P014,0.0001734607912825722
P015,1.5749584023230542e-08
P016,9.430551413740884e-08
P017,1.3005123986513912e-07
P018,8.90826989929866e-08
P019,8.345028831775525e-08
P020,6.7987336728828e-08
P021,3.61533635155395e-08
P022,1.1602885644166544e-07
P023,2.2939221326112403e-07
P024,7.453859845044541e-08
P025,7.44418839597895e-08
P026,3.343700615486298e-08
P027,5.072935720172386e-08
P028,2.151258178066868e-08
P029,2.7049902592298385e-07
P030,6.03937783789826e-08
P031,5.023475981484427e-08
P032,1.0136611340302478e-07
P033,5.005331043884098e-08
P034,3.185485078340258e-08
P035,1.6213380783655028e-07
P036,2.1123586861041988e-07
P037,2.1125547641395683e-08
P038,4.526152789379453e-08
P039,3.759650943040135e-08
P040,1.4299272684995148e-08
P041,0.03693017706085289
P042,5.65645650388706e-08
P043,0.08724062091600222
P044,0.03509395983486821
P045,3.841946503770077e-08
P046,2.0349232241914565e-08
P047,4.520197279056786e-08
P048,3.865315818076537e-08
P049,4.8554776820036196e-08
P050,9.065351811535505e-08
DUMMY_NO_BUY,0.3214938209101069
