date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2018-09-20,400342003,29.99,3,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,2,0.006354360463311608
2018-09-22,400342003,29.99,1,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,1,0.006354360463311608
2018-09-24,400342003,29.99,3,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,1,0.006354360463311608
2018-09-26,400342003,26.99,1,0.3,0.08,0.35,0.06,0.1,0.22,0.3,0.06,0.06,0.42,0.12,0.18,0.25,0.55,0.6,0.03,0.03,0.55,0.2,0.02,0.3,0.1,0.09,0.18,0.09,0.6,0.08,0.28,0.07,0.45,0.04,0.07,0.08,0.06,0.04,0.06,0.35,0.12,0.05,0.45,0.04,0.03,0.6,0.04,0.08,0.06,0.03,0.06,0.03,0.02,1,0.0068406729658195345
2018-10-01,400342003,29.99,0,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,1,0.006354360463311608
2018-10-03,400342003,29.99,2,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,1,0.006354360463311608
2018-10-05,400342003,26.99,2,0.3,0.08,0.35,0.06,0.1,0.22,0.3,0.06,0.06,0.42,0.12,0.18,0.25,0.55,0.6,0.03,0.03,0.55,0.2,0.02,0.3,0.1,0.09,0.18,0.09,0.6,0.08,0.28,0.07,0.45,0.04,0.07,0.08,0.06,0.04,0.06,0.35,0.12,0.05,0.45,0.04,0.03,0.6,0.04,0.08,0.06,0.03,0.06,0.03,0.02,2,0.0068406729658195345
2018-10-06,400342003,29.99,1,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,3,0.006354360463311608
2018-10-08,400342003,29.99,1,0.12,0.04,0.2,0.03,0.05,0.08,0.1,0.03,0.03,0.35,0.07,0.12,0.12,0.45,0.4,0.02,0.02,0.48,0.18,0.01,0.15,0.08,0.04,0.1,0.06,0.35,0.05,0.18,0.04,0.25,0.02,0.04,0.05,0.02,0.02,0.03,0.15,0.06,0.03,0.18,0.02,0.02,0.4,0.02,0.03,0.03,0.02,0.03,0.02,0.01,3,0.006354360463311608
2018-10-16,400342003,23.99,1,0.55,0.18,0.6,0.1,0.2,0.55,0.65,0.12,0.12,0.5,0.2,0.25,0.6,0.65,0.75,0.05,0.06,0.62,0.25,0.03,0.5,0.13,0.18,0.3,0.14,0.92,0.12,0.42,0.12,0.7,0.07,0.12,0.12,0.1,0.06,0.1,0.6,0.32,0.08,0.8,0.07,0.04,0.8,0.08,0.15,0.12,0.05,0.12,0.05,0.03,3,0.0073664033996039035
