persona_id,alpha
P001,1.0376233783183927e-07
P002,5.860860262557471e-08
P003,2.8569362227268977e-08
P004,4.5046187387854575e-08
P005,9.72069586766411e-08
P006,7.327223583715068e-08
P007,7.073706819508368e-08
P008,0.04015319664338256
P009,1.8118757112352403e-07
P010,6.597223283838768e-08
P011,1.5732371918000977e-07
P012,1.156514076190299e-07
P013,0.06092125512913738
P014,1.5694853373332273e-07
P015,4.130184697877615e-08
P016,9.691268315423544e-08
P017,8.344628609171058e-08
P018,1.7532248431572602e-07
P019,0.29848949095071275
P020,1.7853740747124485e-07
P021,1.0368247213570413e-07
P022,0.37191791937578444
P023,1.506135485698068e-07
P024,4.009927640716457e-08
P025,1.3657477059985876e-07
P026,7.225124899233302e-08
P027,1.0205183385899666e-07
P028,1.0114391235444548e-07
P029,0.0019218613561188325
P030,6.598379449476767e-08
P031,6.308624260981374e-08
P032,9.184258295118182e-08
P033,1.1166511735263509e-07
P034,5.079694394865907e-08
P035,7.205876142232277e-08
P036,6.513612039844599e-08
P037,5.401369249859523e-08
P038,1.0142684537101856e-07
P039,4.0463857055889537e-07
P040,7.391725571663087e-08
P041,0.08879117807149055
P042,2.3301591411748144e-07
P043,5.171692163969024e-08
P044,1.3166987202776045e-07
P045,4.8492752732253336e-08
P046,4.185609670130281e-08
P047,0.061218912443823076
P048,5.616534980907135e-08
P049,1.0453004156605622e-07
P050,0.07658181724366915
DUMMY_NO_BUY,1.1054901718585593e-07
