persona_id,alpha
P001,0.0650898547386747
P002,1.4625726129382652e-08
P003,4.0746842789759255e-09
P004,5.6146457526558765e-09
P005,3.1024856465533443e-09
P006,7.342747125588477e-09
P007,0.12379129146661587
P008,4.537779007605728e-09
P009,0.0432685983893778
P010,0.024668938177071213
P011,0.0827307595017602
P012,8.63282687539488e-09
P013,0.08073806587266849
P014,0.0022157763670812287
P015,6.465405556421249e-09
P016,3.530424705324602e-08
P017,3.838667731434231e-09
P018,8.706011224258629e-09
P019,9.107001854398452e-08
P020,5.3882918993349915e-08
P021,1.2496573064306576e-08
P022,4.023250230324605e-08
P023,8.160267298702358e-09
P024,3.059059142471388e-09
P025,2.092239757272069e-08
P026,1.9441909897717528e-10
P027,2.132883972998528e-09
P028,1.6103382802431486e-08
P029,7.784746759191434e-09
P030,2.1851875675619835e-08
P031,3.2995892771775752e-09
P032,2.976998489231466e-08
P033,3.7522972294135135e-09
P034,3.90797429468539e-09
P035,6.281872015055297e-09
P036,1.8034305673117697e-08
P037,8.190428396690118e-09
P038,5.338666902640488e-09
P039,1.1552819142892997e-08
P040,0.01193829514348657
P041,5.6995166622469735e-09
P042,1.9012403350252833e-08
P043,0.0017043279462043417
P044,3.7464853072409e-09
P045,1.0355251119191427e-08
P046,6.513938653563887e-09
P047,7.534969585630684e-09
P048,5.620214795858478e-09
P049,0.013580171945096017
P050,1.1617754646286712e-08
DUMMY_NO_BUY,0.55027338008722
