split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
8,0.01,30,expected_revenue,399256018,8,9.99,8.99,19.763612404943082,19.290152399369216,0.473460005573866,0.9760438529215717,False,100,250
8,0.01,30,cvar_0.25,399256018,8,8.49,7.77,4.8847224235238995,4.839298391944107,0.04542403157979269,0.9907007957379442,False,100,250
8,0.01,30,expected_revenue,400342003,10,29.99,23.99,47.743735711346766,46.452357887230875,1.2913778241158909,0.9729518898160082,False,100,250
8,0.01,30,cvar_0.25,400342003,10,23.99,15.99,10.253286091525263,6.774652327089242,3.4786337644360215,0.6607298642226275,False,100,250
8,0.01,30,expected_revenue,547780002,10,14.99,10.99,26.89996499927807,23.180931254876363,3.719033744401706,0.8617457775687992,False,100,250
8,0.01,30,cvar_0.25,547780002,10,11.99,10.99,5.857351164594867,5.704026670838577,0.15332449375628965,0.9738235783637031,False,100,250
8,0.01,30,expected_revenue,562245059,10,19.49,14.99,30.93929247852956,27.16544160556993,3.7738508729596276,0.8780240086104585,False,100,250
8,0.01,30,cvar_0.25,562245059,10,14.99,6.49,5.263639781673815,3.046502911548759,2.217136870125056,0.578782560720746,False,100,250
8,0.01,30,expected_revenue,568597006,5,22.49,20.99,39.97562951163051,39.901491218287795,0.07413829334271327,0.9981454127364988,False,100,250
8,0.01,30,cvar_0.25,568597006,5,20.99,24.99,8.535276002431543,4.1323590119017055,4.402916990529837,0.48415060165886525,False,100,250
8,0.01,30,expected_revenue,568808001,10,22.27,20.99,41.6373333783262,40.79421753258643,0.8431158457397672,0.9797509644030509,False,100,250
8,0.01,30,cvar_0.25,568808001,10,20.45,18.74,9.105107176599253,8.9096984780584,0.1954086985408523,0.9785385614083636,False,100,250
8,0.01,30,expected_revenue,573085019,10,19.99,11.04,42.9152391475037,25.710630423417307,17.20460872408639,0.5991025783416344,False,100,250
8,0.01,30,cvar_0.25,573085019,10,19.99,11.04,10.732627906939882,6.78522057873999,3.9474073281998923,0.6322049583357457,False,100,250
8,0.01,30,expected_revenue,573716012,9,14.99,11.99,30.03064159405682,26.620141095611874,3.4105004984449465,0.8864326462102662,False,100,250
8,0.01,30,cvar_0.25,573716012,9,14.24,11.24,7.143589583934923,6.549144123426786,0.5944454605081368,0.9167861684208491,False,100,250
8,0.01,30,expected_revenue,599502001,10,23.99,22.49,46.711813485248435,44.764482173315116,1.9473313119333184,0.9583118023763243,False,100,250
8,0.01,30,cvar_0.25,599502001,10,23.99,11.99,10.402200675708714,5.287126011982589,5.1150746637261255,0.5082699494857006,False,100,250
8,0.01,30,expected_revenue,649671002,10,24.99,16.09,40.765459861729944,30.979523503226574,9.78593635850337,0.7599453951532563,False,100,250
8,0.01,30,cvar_0.25,649671002,10,20.99,12.49,8.953791767788337,5.399880328123343,3.5539114396649936,0.6030830812427035,False,100,250
8,0.01,30,expected_revenue,658030001,10,25.49,23.99,44.15345439324582,43.5894765250452,0.5639778682006238,0.9872268687478528,False,100,250
8,0.01,30,cvar_0.25,658030001,10,22.49,22.49,8.501436345022178,8.501436345022178,0.0,1.0,True,100,250
8,0.01,30,expected_revenue,658030020,10,26.99,22.49,42.92624910354806,40.49117016542916,2.435078938118899,0.9432729626051202,False,100,250
8,0.01,30,cvar_0.25,658030020,10,22.49,29.99,7.722288344122842,0.0,7.722288344122842,0.0,False,100,250
8,0.01,30,expected_revenue,660308008,10,14.99,10.99,24.27179693807742,19.938010438249968,4.3337864998274505,0.8214476451461804,False,100,250
8,0.01,30,cvar_0.25,660308008,10,10.99,10.99,3.8731171660967925,3.8731171660967925,0.0,1.0,True,100,250
8,0.01,30,expected_revenue,660308009,10,14.99,12.59,28.94825887461987,24.449323385213074,4.498935489406797,0.8445870092259262,False,100,250
8,0.01,30,cvar_0.25,660308009,10,14.99,7.99,6.362033726807977,3.4137377504233206,2.948295976384656,0.536579637426112,False,100,250
8,0.01,30,expected_revenue,661306005,10,9.99,6.99,16.84084894240318,13.640362868044432,3.200486074358748,0.8099569632561504,False,100,250
8,0.01,30,cvar_0.25,661306005,10,6.99,4.99,3.0479218031940793,2.5505365101722575,0.4973852930218219,0.8368116621297221,False,100,250
