date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2018-11-08,399087001,19.99,2,0.55,0.35,0.52,0.12,0.3,0.74,0.2,0.3,0.2,0.3,0.09,0.14,0.78,0.16,0.4,0.02,0.06,0.25,0.1,0.03,0.22,0.06,0.1,0.3,0.14,0.4,0.15,0.34,0.15,0.15,0.2,0.08,0.25,0.18,0.06,0.06,0.85,0.18,0.08,0.3,0.12,0.04,0.6,0.12,0.3,0.15,0.28,0.02,0.04,0.03,1,0.0070560635975315
2019-02-02,399087001,19.99,0,0.55,0.35,0.52,0.12,0.3,0.74,0.2,0.3,0.2,0.3,0.09,0.14,0.78,0.16,0.4,0.02,0.06,0.25,0.1,0.03,0.22,0.06,0.1,0.3,0.14,0.4,0.15,0.34,0.15,0.15,0.2,0.08,0.25,0.18,0.06,0.06,0.85,0.18,0.08,0.3,0.12,0.04,0.6,0.12,0.3,0.15,0.28,0.02,0.04,0.03,4,0.0070560635975315
2019-07-29,399136009,49.99,1,0.03,0.01,0.02,0.01,0.005,0.03,0.01,0.01,0.01,0.05,0.02,0.03,0.03,0.1,0.07,0.001,0.005,0.02,0.02,0.002,0.02,0.03,0.0,0.01,0.05,0.03,0.01,0.005,0.03,0.04,0.001,0.003,0.01,0.005,0.002,0.0,0.03,0.01,0.003,0.01,0.005,0.005,0.03,0.001,0.003,0.01,0.004,0.005,0.004,0.0002,1,0.0055638918338526
2019-02-05,534357002,7.99,0,0.86,0.8,0.78,0.12,0.85,0.85,0.48,0.85,0.8,0.85,0.37,0.65,0.7,0.8,0.3,0.2,0.3,0.73,0.65,0.48,0.6,0.04,0.68,0.8,0.7,0.6,0.7,0.15,0.6,0.5,0.82,0.4,0.7,0.8,0.4,0.24,0.85,0.14,0.65,0.6,0.8,0.7,0.9,0.44,0.75,0.8,0.62,0.55,0.4,0.18,1,0.0082739069146271
2019-03-25,539723038,2.99,2,0.85,0.94,0.8,0.8,0.93,0.88,0.05,0.88,0.88,0.92,0.04,0.04,0.6,0.1,0.88,0.12,0.45,0.06,0.8,0.28,0.04,0.07,0.7,0.9,0.55,0.36,0.68,0.88,0.2,0.03,0.35,0.4,0.8,0.79,0.45,0.5,0.92,0.03,0.53,0.68,0.55,0.23,0.99,0.3,0.92,0.92,0.12,0.5,0.85,0.22,1,0.0084181232021797
2019-04-30,539723038,2.99,0,0.85,0.94,0.8,0.8,0.93,0.88,0.05,0.88,0.88,0.92,0.04,0.04,0.6,0.1,0.88,0.12,0.45,0.06,0.8,0.28,0.04,0.07,0.7,0.9,0.55,0.36,0.68,0.88,0.2,0.03,0.35,0.4,0.8,0.79,0.45,0.5,0.92,0.03,0.53,0.68,0.55,0.23,0.99,0.3,0.92,0.92,0.12,0.5,0.85,0.22,1,0.0084181232021797
2018-11-29,547780001,14.99,4,0.78,0.62,0.7,0.32,0.95,0.85,0.6,0.65,0.2,0.68,0.2,0.17,0.53,0.62,0.62,0.08,0.1,0.58,0.33,0.15,0.3,0.55,0.34,0.63,0.57,0.8,0.22,0.55,0.5,0.6,0.28,0.06,0.68,0.38,0.1,0.4,0.85,0.2,0.15,0.75,0.6,0.45,0.78,0.8,0.45,0.58,0.18,0.18,0.03,0.06,5,0.0076897515081349
2019-07-28,554450001,19.99,0,0.7,0.45,0.35,0.12,0.35,0.88,0.6,0.4,0.15,0.25,0.32,0.18,0.18,0.12,0.55,0.04,0.01,0.35,0.16,0.01,0.3,0.25,0.18,0.2,0.12,0.45,0.08,0.3,0.12,0.38,0.18,0.02,0.18,0.15,0.04,0.03,0.58,0.06,0.05,0.72,0.18,0.06,0.6,0.2,0.22,0.3,0.06,0.12,0.03,0.05,1,0.0068481660269582
2019-08-02,562245018,7.99,3,0.9,0.83,0.38,0.46,0.92,0.85,0.85,0.88,0.25,0.9,0.78,0.3,0.35,0.85,0.94,0.2,0.55,0.3,0.34,0.2,0.4,0.32,0.78,0.83,0.33,0.8,0.7,0.78,0.62,0.75,0.82,0.4,0.75,0.29,0.095,0.58,0.94,0.5,0.14,0.88,0.5,0.23,0.96,0.45,0.82,0.92,0.3,0.34,0.33,0.45,1,0.00796845099594
2019-02-06,562245042,19.99,4,0.6,0.25,0.25,0.12,0.3,0.6,0.68,0.22,0.15,0.55,0.45,0.12,0.7,0.35,0.5,0.02,0.12,0.22,0.15,0.02,0.2,0.06,0.15,0.25,0.33,0.9,0.1,0.28,0.04,0.8,0.18,0.05,0.18,0.2,0.04,0.03,0.88,0.09,0.045,0.6,0.08,0.06,0.6,0.12,0.12,0.3,0.18,0.12,0.03,0.02,2,0.0071381609055629
