split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
4,0.01,28,expected_revenue,397068015,10,19.99,11.69,34.672461928581136,22.354373234373785,12.31808869420735,0.6447299092986146,False,250,250
4,0.01,28,cvar_0.25,397068015,10,16.99,10.39,6.690292733119948,4.330863173462049,2.359429559657899,0.6473353777215659,False,250,250
4,0.01,28,expected_revenue,399256023,6,9.99,8.49,18.546253483486222,16.779498438839546,1.7667550446466755,0.9047379005026642,False,250,250
4,0.01,28,cvar_0.25,399256023,6,8.99,8.49,3.852575731596433,3.8209951270916074,0.03158060450482569,0.9918027297307043,False,250,250
4,0.01,28,expected_revenue,399256032,7,9.99,7.49,19.677544378664063,16.03893625347262,3.6386081251914426,0.8150883029319091,False,250,250
4,0.01,28,cvar_0.25,399256032,7,9.99,7.49,4.45908001298005,4.0022409414748354,0.45683907150521463,0.8975485817308974,False,250,250
4,0.01,28,expected_revenue,518329007,10,14.99,14.99,25.58304238954903,25.58304238954903,0.0,1.0,True,250,250
4,0.01,28,cvar_0.25,518329007,10,14.99,2.99,4.1726469295868105,1.4141658769574799,2.758481052629331,0.33891338060024057,False,250,250
4,0.01,28,expected_revenue,524825011,10,24.99,20.99,43.8625596693369,39.69289809692065,4.169661572416253,0.9049380245054156,False,250,250
4,0.01,28,cvar_0.25,524825011,10,20.99,20.99,8.40993182473225,8.40993182473225,0.0,1.0,True,250,250
4,0.01,28,expected_revenue,539723005,10,19.99,9.36,34.456394016654606,16.79600160267067,17.660392413983935,0.4874567429938336,False,250,250
4,0.01,28,cvar_0.25,539723005,10,19.99,9.36,5.809392575851402,3.17687387384329,2.632518702008112,0.5468512985417756,False,250,250
4,0.01,28,expected_revenue,540768002,10,45.99,37.49,66.74460341260563,59.68302090768418,7.0615825049214465,0.8941999481026541,False,250,250
4,0.01,28,cvar_0.25,540768002,10,37.49,49.99,7.124518924434658,0.0,7.124518924434658,0.0,False,250,250
4,0.01,28,expected_revenue,547780002,10,14.99,10.49,27.981730063795478,21.868605505615086,6.113124558180392,0.7815315727711226,False,250,250
4,0.01,28,cvar_0.25,547780002,10,13.49,7.99,5.822129737788406,4.299189316245427,1.5229404215429785,0.738422108380999,False,250,250
4,0.01,28,expected_revenue,599502001,10,29.99,22.49,49.49174554989513,44.21328152538323,5.278464024511898,0.8933465779825767,False,250,250
4,0.01,28,cvar_0.25,599502001,10,23.99,22.49,10.166007142497914,9.990529280080407,0.17547786241750707,0.9827387626274685,False,250,250
4,0.01,28,expected_revenue,649671002,10,24.99,12.49,42.494320400805215,24.317746672742715,18.1765737280625,0.5722587499547804,False,250,250
4,0.01,28,cvar_0.25,649671002,10,20.99,12.49,7.695926020551067,5.4145974848595495,2.281328535691517,0.7035667274348145,False,250,250
4,0.01,28,expected_revenue,658030005,10,29.99,21.86,44.87018135133195,37.91469316382663,6.955488187505324,0.8449864034860012,False,250,250
4,0.01,28,cvar_0.25,658030005,10,21.86,29.99,6.519814046019423,3.2411383487301815,3.2786756972892417,0.4971212868730529,False,250,250
4,0.01,28,expected_revenue,658030020,10,29.99,22.49,44.77628474270084,38.71423316344792,6.062051579252916,0.8646146813187506,False,250,250
4,0.01,28,cvar_0.25,658030020,10,22.49,29.99,6.499197538201141,3.1567529949169337,3.3424445432842074,0.48571427108686793,False,250,250
4,0.01,28,expected_revenue,660308008,10,14.99,7.99,23.942527210463673,14.211052718679039,9.731474491784635,0.5935485671064974,False,250,250
4,0.01,28,cvar_0.25,660308008,10,12.59,4.99,3.242861832741875,1.7812069086935016,1.4616549240483734,0.5492700585357569,False,250,250
4,0.01,28,expected_revenue,661306001,10,9.99,3.99,18.439146309292738,8.238835328354375,10.200310980938363,0.44681218914143905,False,250,250
4,0.01,28,cvar_0.25,661306001,10,9.99,1.99,3.7231666716072165,1.1153455991044858,2.6078210725027304,0.29956907586493126,False,250,250
4,0.01,28,expected_revenue,705330001,10,9.99,2.65,17.646759988050977,5.527174721210278,12.1195852668407,0.3132118714683519,False,250,250
4,0.01,28,cvar_0.25,705330001,10,9.99,2.65,3.201932295532984,1.3447710235834538,1.8571612719495303,0.4199873387265383,False,250,250
