persona_id,alpha
P001,3.4088265827707057e-09
P002,2.1584658120602686e-08
P003,5.753761617538161e-09
P004,1.652726659917915e-08
P005,7.363400157471621e-09
P006,1.290883223401658e-09
P007,2.518559016566725e-07
P008,0.03020384776643734
P009,6.278170385742654e-09
P010,4.33010756656008e-08
P011,9.18837224350155e-09
P012,0.11003205976298794
P013,1.2344671888826651e-08
P014,0.0490257200757181
P015,8.596869022509039e-09
P016,4.499610302224063e-08
P017,1.1645848514425401e-08
P018,1.5867465615007556e-08
P019,0.22209671609845036
P020,7.081173249546559e-09
P021,2.561287594359888e-08
P022,7.521892946880709e-08
P023,6.285066549055915e-08
P024,7.413136223028515e-09
P025,0.0071490086312565836
P026,1.0652256246535911e-08
P027,0.0366099957477789
P028,0.005746831706959318
P029,0.021285752845618205
P030,0.25734622766800214
P031,6.587582787745257e-09
P032,1.7690060969421926e-08
P033,7.486881702625812e-09
P034,2.0389172293505853e-08
P035,0.009644143527676244
P036,7.901486321912773e-08
P037,4.3244602019238706e-09
P038,2.3971066991648015e-08
P039,3.6897286255417916e-08
P040,1.1998606959082092e-08
P041,1.709068196712294e-08
P042,1.2326162639833947e-08
P043,2.206564539818758e-09
P044,6.520391702388712e-08
P045,6.012716442466251e-08
P046,7.010681342962311e-09
P047,0.10983421139027563
P048,0.030731853211170782
P049,0.05835097045134092
P050,5.866631879367455e-09
DUMMY_NO_BUY,0.05194163409223142
