split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
5,0.5,1434,expected_revenue,399201022,10,49.99,38.45,67.82849947025099,63.00201953470826,4.826479935542729,0.928842890919921,False,100,250
5,0.5,1434,cvar_0.25,399201022,10,29.99,25.0,11.127955610140363,10.534782298827173,0.5931733113131905,0.9466952123018301,False,100,250
5,0.5,1434,expected_revenue,399256018,8,9.99,9.99,17.797607399522683,17.797607399522683,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,399256018,8,8.49,7.77,3.5930775814130285,3.516887904647136,0.0761896767658925,0.9787954267505881,False,100,250
5,0.5,1434,expected_revenue,518329007,10,14.99,14.99,26.46800674619119,26.46800674619119,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,518329007,10,14.99,11.99,4.79699436620621,4.132890256772205,0.664104109434005,0.8615582886416387,False,100,250
5,0.5,1434,expected_revenue,534357002,10,39.99,29.99,60.225285025658515,51.84390699394989,8.381378031708621,0.8608329038519652,False,100,250
5,0.5,1434,cvar_0.25,534357002,10,29.99,29.99,8.822915930186536,8.822915930186536,0.0,1.0,True,100,250
5,0.5,1434,expected_revenue,547780002,10,14.99,14.99,28.692005972249664,28.692005972249664,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,547780002,10,11.99,10.99,6.341447411939659,6.113533247945488,0.2279141639941713,0.9640595988283281,False,100,250
5,0.5,1434,expected_revenue,562245059,10,19.99,19.49,33.225299009982606,32.878769563162,0.34652944682060394,0.9895703136722265,False,100,250
5,0.5,1434,cvar_0.25,562245059,10,15.99,14.99,5.593238871685287,5.588279475716661,0.004959395968626268,0.9991133230526356,False,100,250
5,0.5,1434,expected_revenue,568597006,5,24.99,20.99,41.39427831133679,37.77830019534644,3.6159781159903517,0.9126454605925566,False,100,250
5,0.5,1434,cvar_0.25,568597006,5,20.99,20.99,7.199130188015948,7.199130188015948,0.0,1.0,True,100,250
5,0.5,1434,expected_revenue,569978016,10,19.99,19.99,38.22231057680678,38.22231057680678,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,569978016,10,19.99,19.99,8.260519055079298,8.260519055079298,0.0,1.0,True,100,250
5,0.5,1434,expected_revenue,573085028,10,19.99,19.99,37.98445430665244,37.98445430665244,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,573085028,10,19.99,19.99,8.11903392378827,8.11903392378827,0.0,1.0,True,100,250
5,0.5,1434,expected_revenue,658030001,10,29.25,23.99,48.41295657031718,44.62134584526629,3.7916107250508873,0.92168190101045,False,100,250
5,0.5,1434,cvar_0.25,658030001,10,23.99,22.49,9.155137272706387,8.925908579236175,0.2292286934702119,0.9749617415182188,False,100,250
5,0.5,1434,expected_revenue,660308002,10,14.99,14.99,24.263409156947798,24.263409156947798,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,660308002,10,11.99,8.99,3.2125717556906195,2.8736739164389875,0.33889783925163197,0.8945088654747331,False,100,250
5,0.5,1434,expected_revenue,661306005,10,9.99,9.99,16.879666489601572,16.879666489601572,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,661306005,10,7.99,6.99,2.8107806592335463,2.7289115109812565,0.08186914825228975,0.9708731636588769,False,100,250
5,0.5,1434,expected_revenue,661306008,10,9.99,9.99,16.38060952929477,16.38060952929477,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,661306008,10,7.49,7.49,2.4905824032366293,2.4905824032366293,0.0,1.0,True,100,250
5,0.5,1434,expected_revenue,664647001,10,29.99,23.99,45.53580883066296,43.41867718479387,2.1171316458690868,0.9535062250954582,False,100,250
5,0.5,1434,cvar_0.25,664647001,10,23.99,21.67,8.386694862864598,8.35747522796192,0.029219634902677427,0.996515953497717,False,100,250
5,0.5,1434,expected_revenue,672127002,10,9.99,9.99,19.40323926422373,19.40323926422373,0.0,1.0,True,100,250
5,0.5,1434,cvar_0.25,672127002,10,9.99,9.99,4.303876922061594,4.303876922061594,0.0,1.0,True,100,250
