persona_id,alpha
P001,2.4487502008785244e-09
P002,8.964567708999124e-09
P003,1.4424057397645335e-08
P004,4.3713365122173104e-08
P005,1.4614777434619457e-08
P006,3.748590400063136e-09
P007,6.4953898335021e-08
P008,9.996045730161647e-09
P009,1.2641097609052476e-08
P010,1.0398801330811453e-08
P011,6.209431713407642e-08
P012,3.319903656986655e-08
P013,2.7966172448714287e-08
P014,0.2022718926365653
P015,1.4389950061157586e-08
P016,6.936547399058073e-08
P017,0.14163968219543827
P018,1.8644384042962644e-08
P019,9.378462688245535e-09
P020,4.892263227535563e-08
P021,2.973855389717583e-08
P022,0.3696938813233885
P023,3.972670692706569e-08
P024,1.4998089897164415e-08
P025,2.3580100355596778e-08
P026,1.2202505964845136e-08
P027,5.097963345658772e-08
P028,8.653927648015845e-09
P029,0.13500761689156696
P030,0.07924430849816147
P031,2.2471542317591815e-08
P032,5.286753952464545e-08
P033,1.2821285984255087e-08
P034,2.299311462335887e-08
P035,3.473513115270922e-08
P036,6.357584717547133e-08
P037,3.3983614278143847e-09
P038,1.0430540714550783e-05
P039,1.6850381554249618e-08
P040,9.423985883740014e-09
P041,7.839913496575792e-08
P042,3.180861518653793e-08
P043,7.210713453408637e-10
P044,2.584889932021302e-08
P045,1.1012798123888744e-08
P046,1.894154086735791e-08
P047,5.218708498076882e-08
P048,6.269182967093819e-08
P049,1.4470659598365981e-08
P050,9.016731123373835e-08
DUMMY_NO_BUY,0.07213091278413147
