persona_id,alpha
P001,7.32336925264645e-08
P002,8.747334257771772e-08
P003,0.04969310728652776
P004,3.865026906293774e-08
P005,6.183920101698417e-08
P006,3.413107522967268e-08
P007,7.758505737890818e-08
P008,4.040049789806568e-08
P009,9.745784679145603e-08
P010,6.964511852218425e-08
P011,3.512042778953139e-07
P012,0.5090077338959091
P013,0.36803174124250865
P014,1.5725267029328874e-07
P015,6.684344971580477e-08
P016,5.2727870419701066e-08
P017,7.122514242420677e-08
P018,2.491858491126251e-07
P019,5.79735221230284e-08
P020,1.4104814349222508e-07
P021,1.167963537632952e-07
P022,1.4459348758423316e-07
P023,6.459052290198344e-08
P024,6.224029345018852e-08
P025,4.910355980485596e-08
P026,0.036411022832331275
P027,3.203635070614862e-08
P028,3.507698574087609e-08
P029,1.4602964787887809e-07
P030,3.761805801093443e-08
P031,3.6682904476693633e-07
P032,7.324220707770497e-08
P033,3.7789920857403254e-07
P034,3.7609090680846054e-08
P035,5.785135290262842e-08
P036,9.622272583383433e-08
P037,2.629361422762787e-08
P038,1.8251515433645903e-07
P039,8.341350188035195e-08
P040,4.1818225234511156e-08
P041,1.2015885665791772e-07
P042,8.380431219462364e-08
P043,5.843053476197611e-08
P044,3.224261558326042e-08
P045,4.924993854149335e-08
P046,2.4698495463149307e-08
P047,6.282839871482851e-08
P048,6.93749641909739e-08
P049,7.500915732306913e-08
P050,8.801363257830219e-08
DUMMY_NO_BUY,0.03685197127540529
