persona_id,alpha
P001,6.68303003066304e-08
P002,1.2192737562046888e-08
P003,3.876188192691972e-08
P004,2.5919146329309346e-08
P005,1.3314788113175089e-08
P006,1.4428661494783744e-08
P007,9.473976770122212e-08
P008,1.715456620515994e-08
P009,2.3074872701842512e-08
P010,0.16189075789525703
P011,7.577681776022312e-08
P012,0.209607300919162
P013,3.2673645131526894e-08
P014,5.581901984056852e-08
P015,0.11739781896497742
P016,2.92238550253651e-08
P017,4.88864222164331e-08
P018,1.9052052721914783e-07
P019,0.05606316232452066
P020,2.168509899976271e-08
P021,8.722436187951555e-08
P022,1.5933588546824714e-07
P023,3.131014996001489e-08
P024,2.3952155687988517e-08
P025,6.059302933521386e-08
P026,0.009237760697324902
P027,0.013287681435466927
P028,0.040295318195673134
P029,5.014319502687635e-08
P030,0.1990206030313698
P031,2.5205211694530893e-08
P032,1.973093014218949e-08
P033,1.8529547402381763e-08
P034,2.27266510190373e-08
P035,6.360583470288778e-08
P036,6.222151739360185e-08
P037,2.15357331526476e-08
P038,0.02239991849984897
P039,8.798532060322621e-08
P040,5.964127014298118e-08
P041,4.097304776517508e-08
P042,2.424880297014285e-08
P043,4.753711351623967e-08
P044,1.9829454855892727e-08
P045,2.3677438646539046e-08
P046,1.1819091193358573e-08
P047,7.060950427551043e-07
P048,4.3808223681229344e-08
P049,0.10518394625021972
P050,2.469077558178914e-07
DUMMY_NO_BUY,0.06561301214730604
