persona_id,alpha
P001,8.883532088161866e-09
P002,3.014452897262473e-08
P003,1.950828349440537e-08
P004,5.429920003139107e-08
P005,1.469671546328384e-08
P006,8.65472435148118e-09
P007,4.814871216535881e-08
P008,0.005432111143256444
P009,1.4406193341277347e-08
P010,4.148110412706748e-08
P011,2.2956359579718884e-08
P012,0.16981952236481346
P013,1.9032590676185155e-08
P014,0.09876091138863619
P015,1.7708179735539893e-08
P016,8.041158396207224e-08
P017,3.8867733970411083e-08
P018,3.1847634621871e-08
P019,0.1988505547968909
P020,2.2243972239644896e-08
P021,2.609722836252084e-08
P022,8.848818906697811e-08
P023,2.2113991559479065e-07
P024,3.5821110196628523e-08
P025,2.131938400915674e-07
P026,4.933207181252427e-08
P027,2.2075144578418164e-06
P028,1.0845103114530538e-06
P029,1.8223200096834491e-07
P030,0.21918287358328875
P031,1.687054205964428e-08
P032,5.2772293785084976e-08
P033,3.9115401135109956e-08
P034,3.9996297561356417e-08
P035,0.027850922269503506
P036,5.45936508673819e-05
P037,1.2823774538802469e-08
P038,0.04535239356990113
P039,8.756427049584204e-08
P040,2.9024737396151866e-08
P041,4.277625076857369e-08
P042,4.100073236147941e-08
P043,1.0937772032081196e-08
P044,8.30309026376433e-08
P045,0.003948533879086587
P046,2.871760765915401e-08
P047,1.3222608244309735e-07
P048,0.09843202081254006
P049,0.08815976113292902
P050,1.9298134665801832e-08
DUMMY_NO_BUY,0.044150583633312895
