split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
4,0.05,137,expected_revenue,397068015,10,19.99,17.99,34.672461928581136,33.00364123224587,1.668820696335267,0.9518689875621544,False,100,250
4,0.05,137,cvar_0.25,397068015,10,16.99,15.99,6.690292733119948,6.504902212672072,0.18539052044787585,0.9722896250069732,False,100,250
4,0.05,137,expected_revenue,399256023,6,9.99,8.49,18.546253483486222,16.779498438839546,1.7667550446466755,0.9047379005026642,False,100,250
4,0.05,137,cvar_0.25,399256023,6,8.99,8.49,3.852575731596433,3.8209951270916074,0.03158060450482569,0.9918027297307043,False,100,250
4,0.05,137,expected_revenue,399256032,7,9.99,8.49,19.677544378664063,17.656664797159547,2.0208795815045164,0.897300214771935,False,100,250
4,0.05,137,cvar_0.25,399256032,7,9.99,7.49,4.45908001298005,4.0022409414748354,0.45683907150521463,0.8975485817308974,False,100,250
4,0.05,137,expected_revenue,518329007,10,14.99,14.99,25.58304238954903,25.58304238954903,0.0,1.0,True,100,250
4,0.05,137,cvar_0.25,518329007,10,14.99,14.99,4.1726469295868105,4.1726469295868105,0.0,1.0,True,100,250
4,0.05,137,expected_revenue,524825011,10,24.99,20.99,43.8625596693369,39.69289809692065,4.169661572416253,0.9049380245054156,False,100,250
4,0.05,137,cvar_0.25,524825011,10,20.99,20.99,8.40993182473225,8.40993182473225,0.0,1.0,True,100,250
4,0.05,137,expected_revenue,539723005,10,19.99,19.99,34.456394016654606,34.456394016654606,0.0,1.0,True,100,250
4,0.05,137,cvar_0.25,539723005,10,19.99,15.99,5.809392575851402,5.667778922609575,0.1416136532418273,0.9756233287055708,False,100,250
4,0.05,137,expected_revenue,540768002,10,45.99,39.99,66.74460341260563,61.97275527732594,4.77184813527969,0.9285058582821925,False,100,250
4,0.05,137,cvar_0.25,540768002,10,37.49,49.99,7.124518924434658,0.0,7.124518924434658,0.0,False,100,250
4,0.05,137,expected_revenue,547780002,10,14.99,14.99,27.981730063795478,27.981730063795478,0.0,1.0,True,100,250
4,0.05,137,cvar_0.25,547780002,10,13.49,11.99,5.822129737788406,5.668644647730582,0.15348509005782418,0.9736376382921128,False,100,250
4,0.05,137,expected_revenue,599502001,10,29.99,25.37,49.49174554989513,47.117653203668475,2.3740923462266537,0.9520305392374329,False,100,250
4,0.05,137,cvar_0.25,599502001,10,23.99,23.99,10.166007142497914,10.166007142497914,0.0,1.0,True,100,250
4,0.05,137,expected_revenue,649671002,10,24.99,20.99,42.494320400805215,38.542789406333014,3.9515309944722006,0.9070103732169035,False,100,250
4,0.05,137,cvar_0.25,649671002,10,20.99,20.99,7.695926020551067,7.695926020551067,0.0,1.0,True,100,250
4,0.05,137,expected_revenue,658030005,10,29.99,21.86,44.87018135133195,37.91469316382663,6.955488187505324,0.8449864034860012,False,100,250
4,0.05,137,cvar_0.25,658030005,10,21.86,21.86,6.519814046019423,6.519814046019423,0.0,1.0,True,100,250
4,0.05,137,expected_revenue,658030020,10,29.99,22.49,44.77628474270084,38.71423316344792,6.062051579252916,0.8646146813187506,False,100,250
4,0.05,137,cvar_0.25,658030020,10,22.49,22.49,6.499197538201141,6.499197538201141,0.0,1.0,True,100,250
4,0.05,137,expected_revenue,660308008,10,14.99,14.99,23.942527210463673,23.942527210463673,0.0,1.0,True,100,250
4,0.05,137,cvar_0.25,660308008,10,12.59,12.59,3.242861832741875,3.242861832741875,0.0,1.0,True,100,250
4,0.05,137,expected_revenue,661306001,10,9.99,9.99,18.439146309292738,18.439146309292738,0.0,1.0,True,100,250
4,0.05,137,cvar_0.25,661306001,10,9.99,3.49,3.7231666716072165,1.8077068437022112,1.9154598279050052,0.4855293902063913,False,100,250
4,0.05,137,expected_revenue,705330001,10,9.99,9.99,17.646759988050977,17.646759988050977,0.0,1.0,True,100,250
4,0.05,137,cvar_0.25,705330001,10,9.99,4.79,3.201932295532984,2.224755798345392,0.977176497187592,0.6948166272750829,False,100,250
