persona_id,alpha
P001,2.443266121368201e-08
P002,8.917392414409796e-09
P003,1.1693665263548142e-08
P004,2.0379042522505432e-08
P005,2.1018036102219948e-08
P006,8.31208513870069e-09
P007,2.7980389542089977e-08
P008,8.247525831631792e-09
P009,1.10505698319164e-08
P010,2.9123651850681195e-08
P011,2.1854645859116692e-07
P012,7.087448855895012e-08
P013,0.07776779053254272
P014,0.06549243583284105
P015,2.8899497498172107e-08
P016,2.2443797317490108e-08
P017,8.207190243218867e-08
P018,0.15915376714183904
P019,1.9231858132005966e-08
P020,0.16409745488573968
P021,6.803187923091863e-09
P022,0.06743039441088515
P023,2.058625120272681e-08
P024,0.01951904899058212
P025,0.027318928908296864
P026,1.0827315953942355e-08
P027,2.6011181560352736e-08
P028,2.324012756565297e-07
P029,3.239005702269717e-08
P030,2.9077149608269137e-08
P031,0.06359407771594906
P032,3.861273208370034e-08
P033,2.1210232387490313e-08
P034,7.2583542787795516e-09
P035,5.745402119468461e-08
P036,3.874689452829217e-08
P037,4.918407501655374e-09
P038,0.23464661419176844
P039,2.5682729521628252e-08
P040,6.195186341567261e-09
P041,4.509355050323957e-08
P042,0.08806050250060793
P043,7.773102581895912e-09
P044,7.22700542025548e-09
P045,7.661194351328281e-09
P046,6.805447565789559e-09
P047,2.4509717811050354e-08
P048,2.0132810080941686e-08
P049,8.102764065104512e-08
P050,3.429772880325636e-08
DUMMY_NO_BUY,0.03291757896275108
