persona_id,alpha
P001,0.004290739761678019
P002,2.0082804723326527e-08
P003,2.0676962920237957e-07
P004,1.46293754488574e-08
P005,7.764018686526327e-09
P006,1.1763075599210481e-08
P007,6.805844255471382e-08
P008,1.9577496690475373e-09
P009,0.1635253727543788
P010,9.355413052790726e-09
P011,4.092222577913918e-08
P012,0.049235946257197565
P013,0.09022358511493729
P014,7.979898749629672e-09
P015,1.587367692495099e-08
P016,3.415787496009871e-08
P017,1.0617145620950836e-08
P018,2.1392142284690695e-08
P019,1.2328077496945028e-07
P020,6.588446281214026e-09
P021,4.507188508860045e-09
P022,0.44557197966411816
P023,7.68818396098099e-09
P024,2.1522194985182904e-08
P025,1.067367885754831e-07
P026,1.8188163310180083e-08
P027,2.821102398614309e-09
P028,0.014268297143738656
P029,1.7294615325710598e-08
P030,0.05459972941254199
P031,1.2235193197612827e-08
P032,2.1756933309018768e-08
P033,7.840161599270028e-09
P034,2.1050148063693788e-08
P035,4.0634341372716246e-08
P036,0.14501780439687292
P037,1.583407664304407e-08
P038,3.406310375704243e-08
P039,8.123886189925761e-09
P040,1.3303152560331683e-08
P041,0.03326533579345799
P042,3.1890889533512105e-08
P043,5.907529095009705e-08
P044,1.6334366937202414e-08
P045,7.689569481429764e-09
P046,1.817332998977285e-08
P047,3.106272940763837e-08
P048,8.904866632878065e-09
P049,1.497773428214441e-08
P050,1.4871256267168045e-08
DUMMY_NO_BUY,5.1929116975973165e-08
