date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2019-03-15,309864002,9.99,2,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,1,0.0072870388676429
2019-03-24,309864002,9.99,2,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,1,0.0072870388676429
2019-05-12,309864002,8.99,0,0.8,0.48,0.13,0.26,0.74,0.55,0.8,0.83,0.14,0.16,0.065,0.095,0.54,0.48,0.34,0.08,0.48,0.64,0.15,0.1,0.14,0.06,0.66,0.74,0.35,0.8,0.83,0.12,0.15,0.34,0.37,0.11,0.77,0.45,0.27,0.07,0.58,0.12,0.095,0.46,0.6,0.28,0.8,0.55,0.25,0.7,0.21,0.5,0.15,0.11,1,0.0076392540657427
2019-06-06,397068015,19.99,1,0.64,0.15,0.4,0.18,0.3,0.68,0.62,0.0262,0.03,0.67,0.05,0.24,0.4,0.1,0.3,0.02,0.02,0.1,0.04,0.03,0.18,0.08,0.28,0.15,0.07,0.42,0.05,0.33,0.04,0.3,0.25,0.02,0.05,0.18,0.05,0.09,0.48,0.12,0.02,0.35,0.08,0.11,0.45,0.12,0.22,0.2,0.08,0.07,0.03,0.02,4,0.0074974910068475
2019-01-07,534357002,15.99,0,0.78,0.9,0.6,0.4,0.75,0.78,0.45,0.7,0.45,0.7,0.58,0.45,0.6,0.65,0.58,0.08,0.08,0.65,0.3,0.1,0.45,0.03,0.75,0.75,0.45,0.6,0.35,0.35,0.28,0.75,0.75,0.08,0.8,0.55,0.12,0.35,0.78,0.3,0.45,0.45,0.6,0.45,0.8,0.5,0.6,0.6,0.42,0.2,0.1,0.06,2,0.0077740513493029
2019-01-24,534357002,7.99,1,0.86,0.8,0.78,0.12,0.85,0.85,0.48,0.85,0.8,0.85,0.37,0.65,0.7,0.8,0.3,0.2,0.3,0.73,0.65,0.48,0.6,0.04,0.68,0.8,0.7,0.6,0.7,0.15,0.6,0.5,0.82,0.4,0.7,0.8,0.4,0.24,0.85,0.14,0.65,0.6,0.8,0.7,0.9,0.44,0.75,0.8,0.62,0.55,0.4,0.18,6,0.0078906754589522
2019-02-25,534357002,3.99,4,0.92,0.55,0.9,0.06,0.95,0.92,0.55,0.96,0.9,0.92,0.32,0.85,0.85,0.9,0.38,0.35,0.5,0.78,0.75,0.65,0.75,0.055,0.78,0.9,0.85,0.7,0.82,0.08,0.8,0.35,0.92,0.6,0.6,0.9,0.55,0.3,0.92,0.17,0.8,0.78,0.9,0.9,0.96,0.56,0.88,0.9,0.52,0.78,0.6,0.25,1,0.0081819415164325
2019-04-17,534357015,39.99,2,0.05,0.06,0.08,0.02,0.03,0.05,0.08,0.08,0.03,0.08,0.02,0.02,0.03,0.06,0.03,0.008,0.005,0.12,0.06,0.003,0.03,0.008,0.04,0.06,0.06,0.01,0.02,0.02,0.02,0.03,0.03,0.005,0.02,0.04,0.03,0.005,0.06,0.01,0.01,0.02,0.01,0.01,0.1,0.04,0.04,0.06,0.01,0.01,0.005,0.005,1,0.0057906611814644
2018-09-22,540768002,49.99,1,0.02,0.03,0.03,0.01,0.02,0.05,0.03,0.02,0.008,0.01,0.03,0.02,0.02,0.02,0.03,0.015,0.03,0.02,0.025,0.01,0.02,0.015,0.02,0.03,0.03,0.04,0.02,0.02,0.03,0.015,0.03,0.03,0.01,0.03,0.03,0.02,0.02,0.015,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.01,0.025,0.03,1,0.0060911803109419
2019-02-21,540768002,42.49,1,0.09,0.08,0.06,0.04,0.09,0.09,0.09,0.06,0.04,0.09,0.08,0.06,0.07,0.05,0.08,0.04,0.07,0.07,0.06,0.04,0.05,0.04,0.05,0.12,0.06,0.12,0.05,0.08,0.1,0.04,0.11,0.06,0.04,0.08,0.07,0.05,0.08,0.04,0.03,0.11,0.04,0.08,0.08,0.08,0.08,0.06,0.05,0.04,0.05,0.06,6,0.0068501542618201
2019-03-27,540768002,49.99,1,0.02,0.03,0.03,0.01,0.02,0.05,0.03,0.02,0.008,0.01,0.03,0.02,0.02,0.02,0.03,0.015,0.03,0.02,0.025,0.01,0.02,0.015,0.02,0.03,0.03,0.04,0.02,0.02,0.03,0.015,0.03,0.03,0.01,0.03,0.03,0.02,0.02,0.015,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.01,0.02,0.01,0.025,0.03,5,0.0060911803109419
