split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
1,0.01,31,expected_revenue,399087015,10,19.99,15.99,36.85661030301407,33.601213344252194,3.255396958761878,0.9116740000776562,False,100,250
1,0.01,31,cvar_0.25,399087015,10,16.79,14.99,8.311514332240916,7.946790839620737,0.364723492620179,0.9561182862663916,False,100,250
1,0.01,31,expected_revenue,399256023,6,9.99,9.99,21.725449542212402,21.725449542212402,0.0,1.0,True,100,250
1,0.01,31,cvar_0.25,399256023,6,9.99,8.49,5.491944221719135,5.107545117282666,0.3843991044364685,0.9300067355170368,False,100,250
1,0.01,31,expected_revenue,539723038,10,19.99,19.99,43.244977858462924,43.244977858462924,0.0,1.0,True,100,250
1,0.01,31,cvar_0.25,539723038,10,19.99,15.99,10.885383399471104,8.443946104762656,2.4414372947084484,0.7757141659496282,False,100,250
1,0.01,31,expected_revenue,547780002,10,14.99,14.99,28.557369010221407,28.557369010221407,0.0,1.0,True,100,250
1,0.01,31,cvar_0.25,547780002,10,13.49,10.99,6.28640799362476,5.757835529403704,0.5285724642210559,0.9159182056339491,False,100,250
1,0.01,31,expected_revenue,554450005,10,19.99,15.99,38.09777598457727,32.20330138040232,5.894474604174945,0.8452803490009195,False,100,250
1,0.01,31,cvar_0.25,554450005,10,19.99,15.99,8.186652330464737,7.523333367300737,0.6633189631639995,0.9189755547947711,False,100,250
1,0.01,31,expected_revenue,562245042,10,19.99,14.99,36.6694177213757,32.147490402782076,4.521927318593626,0.8766839617429306,False,100,250
1,0.01,31,cvar_0.25,562245042,10,15.99,14.99,8.285016451322859,8.032429222615752,0.2525872287071067,0.9695127667891623,False,100,250
1,0.01,31,expected_revenue,562245054,10,19.99,16.99,35.869228638811244,32.28220065528858,3.587027983522667,0.8999970693643122,False,100,250
1,0.01,31,cvar_0.25,562245054,10,15.99,15.99,6.934587814480747,6.934587814480747,0.0,1.0,True,100,250
1,0.01,31,expected_revenue,562252014,10,14.99,14.99,32.3365750829415,32.3365750829415,0.0,1.0,True,100,250
1,0.01,31,cvar_0.25,562252014,10,14.99,11.99,8.12039324135376,7.361051921293287,0.7593413200604733,0.9064895876971245,False,100,250
1,0.01,31,expected_revenue,573716012,9,14.99,14.99,33.627384319363685,33.627384319363685,0.0,1.0,True,100,250
1,0.01,31,cvar_0.25,573716012,9,14.99,14.24,8.692007662635767,8.598903158088067,0.09310450454769992,0.9892884925829131,False,100,250
1,0.01,31,expected_revenue,621381009,10,19.99,15.99,37.58109256982967,32.86678710157338,4.714305468256292,0.8745564552308688,False,100,250
1,0.01,31,cvar_0.25,621381009,10,19.99,14.99,7.87520436685312,7.7015782429849065,0.17362612386821397,0.9779528103932122,False,100,250
1,0.01,31,expected_revenue,658030005,10,29.99,25.49,51.56720317122909,49.729798195832934,1.8374049753961543,0.964368729300772,False,100,250
1,0.01,31,cvar_0.25,658030005,10,23.99,21.86,11.36549296804376,11.193357568239907,0.17213539980385306,0.9848545592973534,False,100,250
1,0.01,31,expected_revenue,658030020,10,27.9,25.99,47.34927494907794,46.32604541869296,1.0232295303849739,0.9783897529268313,False,100,250
1,0.01,31,cvar_0.25,658030020,10,22.49,22.49,9.039358261326655,9.039358261326655,0.0,1.0,True,100,250
1,0.01,31,expected_revenue,673799001,10,19.99,15.99,45.614098235481926,37.013109216390184,8.600989019091742,0.8114401171609422,False,100,250
1,0.01,31,cvar_0.25,673799001,10,19.99,15.99,11.911524080215035,9.73920323458385,2.1723208456311838,0.8176286400462057,False,100,250
1,0.01,31,expected_revenue,676387001,10,19.99,15.99,35.49878250964132,30.990682727393025,4.508099782248298,0.8730069184478675,False,100,250
1,0.01,31,cvar_0.25,676387001,10,15.99,14.99,6.850760799896279,6.731454599393923,0.11930620050235596,0.9825849706350626,False,100,250
1,0.01,31,expected_revenue,705330002,10,9.99,9.99,18.838910142498758,18.838910142498758,0.0,1.0,True,100,250
1,0.01,31,cvar_0.25,705330002,10,9.99,9.99,3.97080285972243,3.97080285972243,0.0,1.0,True,100,250
