persona_id,alpha
P001,2.806164399260355e-08
P002,3.727793448251903e-08
P003,0.06123221498279905
P004,4.958233896741749e-07
P005,5.121301358561362e-08
P006,9.622767125592902e-09
P007,4.984900437200718e-07
P008,1.642998568477213e-08
P009,3.9119446040211424e-08
P010,2.7068902569369698e-08
P011,7.635525722060471e-07
P012,1.7940150501627355e-07
P013,6.566874633108899e-07
P014,1.6592917972498473e-07
P015,2.0195878134916574e-07
P016,4.0971234036823815e-07
P017,9.43573809490604e-07
P018,7.261508778581734e-08
P019,8.90333107622562e-08
P020,1.7773880297400175e-07
P021,1.759661775023221e-07
P022,0.49012153891862237
P023,5.1309628093321446e-08
P024,2.0627521028955226e-08
P025,1.9765409773885187e-07
P026,0.012014845677076705
P027,1.3922242062342076e-07
P028,0.019053406999345192
P029,2.647862385513677e-07
P030,0.18140234495025587
P031,2.881437541692096e-08
P032,3.3942290302433764e-07
P033,7.481129661836222e-08
P034,4.6199493633106317e-08
P035,2.457682263001006e-07
P036,3.3963967425140147e-07
P037,5.007266983234697e-08
P038,0.04678058169014585
P039,9.454698176637301e-08
P040,7.220658184751218e-08
P041,7.25475321521364e-08
P042,1.286857701536638e-07
P043,9.226228257215005e-09
P044,1.0511951663842682e-06
P045,3.7598903506045385e-08
P046,4.342525399607348e-08
P047,2.5651611191269097e-07
P048,1.315780051883793e-07
P049,1.0410455097073316e-07
P050,5.746973958929396e-07
DUMMY_NO_BUY,0.18938565284857034
