split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
1,0.025,76,expected_revenue,399087015,10,19.99,16.79,36.85661030301407,34.60424914161049,2.2523611614035843,0.938888542845206,False,100,250
1,0.025,76,cvar_0.25,399087015,10,16.79,14.99,8.311514332240916,7.946790839620737,0.364723492620179,0.9561182862663916,False,100,250
1,0.025,76,expected_revenue,399256023,6,9.99,8.99,21.725449542212402,20.34482726473356,1.3806222774788424,0.9364513827529183,False,100,250
1,0.025,76,cvar_0.25,399256023,6,9.99,8.49,5.491944221719135,5.107545117282666,0.3843991044364685,0.9300067355170368,False,100,250
1,0.025,76,expected_revenue,539723038,10,19.99,19.99,43.244977858462924,43.244977858462924,0.0,1.0,True,100,250
1,0.025,76,cvar_0.25,539723038,10,19.99,19.99,10.885383399471104,10.885383399471104,0.0,1.0,True,100,250
1,0.025,76,expected_revenue,547780002,10,14.99,10.99,28.557369010221407,23.29242686852731,5.264942141694096,0.8156363024965766,False,100,250
1,0.025,76,cvar_0.25,547780002,10,13.49,10.99,6.28640799362476,5.757835529403704,0.5285724642210559,0.9159182056339491,False,100,250
1,0.025,76,expected_revenue,554450005,10,19.99,19.99,38.09777598457727,38.09777598457727,0.0,1.0,True,100,250
1,0.025,76,cvar_0.25,554450005,10,19.99,19.99,8.186652330464737,8.186652330464737,0.0,1.0,True,100,250
1,0.025,76,expected_revenue,562245042,10,19.99,19.99,36.6694177213757,36.6694177213757,0.0,1.0,True,100,250
1,0.025,76,cvar_0.25,562245042,10,15.99,19.99,8.285016451322859,7.3055686047652255,0.9794478465576333,0.8817808205557339,False,100,250
1,0.025,76,expected_revenue,562245054,10,19.99,19.99,35.869228638811244,35.869228638811244,0.0,1.0,True,100,250
1,0.025,76,cvar_0.25,562245054,10,15.99,19.99,6.934587814480747,6.783653976184481,0.1509338382962664,0.9782346345112124,False,100,250
1,0.025,76,expected_revenue,562252014,10,14.99,11.99,32.3365750829415,27.902394770603667,4.434180312337833,0.8628741509895711,False,100,250
1,0.025,76,cvar_0.25,562252014,10,14.99,10.49,8.12039324135376,6.669046630355019,1.4513466109987414,0.8212713882367616,False,100,250
1,0.025,76,expected_revenue,573716012,9,14.99,11.99,33.627384319363685,28.861062067186328,4.766322252177357,0.8582606899510539,False,100,250
1,0.025,76,cvar_0.25,573716012,9,14.99,11.24,8.692007662635767,7.318008080979925,1.3739995816558421,0.8419237954008901,False,100,250
1,0.025,76,expected_revenue,621381009,10,19.99,17.99,37.58109256982967,34.74566673097282,2.8354258388568496,0.9245517986581064,False,100,250
1,0.025,76,cvar_0.25,621381009,10,19.99,14.99,7.87520436685312,7.7015782429849065,0.17362612386821397,0.9779528103932122,False,100,250
1,0.025,76,expected_revenue,658030005,10,29.99,21.86,51.56720317122909,45.79678890582154,5.770414265407545,0.8880991422736877,False,100,250
1,0.025,76,cvar_0.25,658030005,10,23.99,21.86,11.36549296804376,11.193357568239907,0.17213539980385306,0.9848545592973534,False,100,250
1,0.025,76,expected_revenue,658030020,10,27.9,22.49,47.34927494907794,42.57658374105804,4.7726912080199,0.8992024436878343,False,100,250
1,0.025,76,cvar_0.25,658030020,10,22.49,22.49,9.039358261326655,9.039358261326655,0.0,1.0,True,100,250
1,0.025,76,expected_revenue,673799001,10,19.99,19.99,45.614098235481926,45.614098235481926,0.0,1.0,True,100,250
1,0.025,76,cvar_0.25,673799001,10,19.99,19.99,11.911524080215035,11.911524080215035,0.0,1.0,True,100,250
1,0.025,76,expected_revenue,676387001,10,19.99,16.99,35.49878250964132,32.17216178136377,3.326620728277554,0.9062891599909361,False,100,250
1,0.025,76,cvar_0.25,676387001,10,15.99,15.99,6.850760799896279,6.850760799896279,0.0,1.0,True,100,250
1,0.025,76,expected_revenue,705330002,10,9.99,9.99,18.838910142498758,18.838910142498758,0.0,1.0,True,100,250
1,0.025,76,cvar_0.25,705330002,10,9.99,7.32,3.97080285972243,3.7549687259632893,0.21583413375914073,0.9456447118167361,False,100,250
