date,article_id,offer_price,demand,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,observed_demand,ground_truth_purchase_prob
2019-03-15,309864002,9.99,2,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,1,0.0072870388676429
2019-03-24,309864002,9.99,2,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,1,0.0072870388676429
2019-04-15,309864002,9.52,4,0.75,0.45,0.11,0.18,0.7,0.5,0.75,0.78,0.1,0.14,0.055,0.08,0.48,0.44,0.28,0.06,0.4,0.6,0.12,0.09,0.13,0.05,0.6,0.68,0.28,0.75,0.8,0.09,0.13,0.31,0.3,0.09,0.72,0.35,0.22,0.05,0.54,0.1,0.07,0.4,0.57,0.25,0.75,0.48,0.2,0.62,0.19,0.46,0.14,0.08,1,0.0074611540767364
2019-05-12,309864002,8.99,0,0.8,0.48,0.13,0.26,0.74,0.55,0.8,0.83,0.14,0.16,0.065,0.095,0.54,0.48,0.34,0.08,0.48,0.64,0.15,0.1,0.14,0.06,0.66,0.74,0.35,0.8,0.83,0.12,0.15,0.34,0.37,0.11,0.77,0.45,0.27,0.07,0.58,0.12,0.095,0.46,0.6,0.28,0.8,0.55,0.25,0.7,0.21,0.5,0.15,0.11,1,0.0076392540657427
2019-09-02,309864002,9.99,1,0.7,0.42,0.09,0.15,0.68,0.45,0.72,0.75,0.08,0.12,0.05,0.07,0.44,0.4,0.25,0.05,0.35,0.56,0.1,0.08,0.12,0.04,0.55,0.62,0.25,0.7,0.78,0.07,0.11,0.29,0.25,0.08,0.68,0.3,0.2,0.04,0.5,0.09,0.05,0.35,0.55,0.22,0.7,0.42,0.18,0.58,0.18,0.43,0.13,0.06,3,0.0072870388676429
2019-04-18,397068015,19.99,3,0.64,0.15,0.4,0.18,0.3,0.68,0.62,0.0262,0.03,0.67,0.05,0.24,0.4,0.1,0.3,0.02,0.02,0.1,0.04,0.03,0.18,0.08,0.28,0.15,0.07,0.42,0.05,0.33,0.04,0.3,0.25,0.02,0.05,0.18,0.05,0.09,0.48,0.12,0.02,0.35,0.08,0.11,0.45,0.12,0.22,0.2,0.08,0.07,0.03,0.02,2,0.0074974910068475
2019-06-06,397068015,19.99,1,0.64,0.15,0.4,0.18,0.3,0.68,0.62,0.0262,0.03,0.67,0.05,0.24,0.4,0.1,0.3,0.02,0.02,0.1,0.04,0.03,0.18,0.08,0.28,0.15,0.07,0.42,0.05,0.33,0.04,0.3,0.25,0.02,0.05,0.18,0.05,0.09,0.48,0.12,0.02,0.35,0.08,0.11,0.45,0.12,0.22,0.2,0.08,0.07,0.03,0.02,4,0.0074974910068475
2019-08-08,397068015,19.99,4,0.64,0.15,0.4,0.18,0.3,0.68,0.62,0.0262,0.03,0.67,0.05,0.24,0.4,0.1,0.3,0.02,0.02,0.1,0.04,0.03,0.18,0.08,0.28,0.15,0.07,0.42,0.05,0.33,0.04,0.3,0.25,0.02,0.05,0.18,0.05,0.09,0.48,0.12,0.02,0.35,0.08,0.11,0.45,0.12,0.22,0.2,0.08,0.07,0.03,0.02,5,0.0074974910068475
2019-08-28,399256002,9.99,2,0.65,0.65,0.58,0.42,0.65,0.7,0.48,0.82,0.06,0.55,0.25,0.04,0.38,0.7,0.6,0.12,0.25,0.48,0.08,0.08,0.55,0.05,0.58,0.15,0.2,0.6,0.7,0.3,0.12,0.6,0.55,0.18,0.25,0.45,0.2,0.12,0.75,0.18,0.08,0.75,0.22,0.08,0.55,0.3,0.52,0.65,0.04,0.55,0.35,0.1,2,0.0076845657056779
2018-11-25,534357002,39.99,1,0.15,0.05,0.04,0.02,0.05,0.05,0.06,0.05,0.04,0.1,0.12,0.1,0.08,0.1,0.08,0.003,0.0,0.2,0.05,0.0,0.05,0.008,0.03,0.03,0.04,0.08,0.01,0.03,0.02,0.05,0.02,0.001,0.05,0.05,0.005,0.02,0.08,0.03,0.01,0.05,0.08,0.06,0.08,0.04,0.03,0.05,0.04,0.005,0.002,0.001,2,0.0060323976307753
2019-01-07,534357002,15.99,0,0.78,0.9,0.6,0.4,0.75,0.78,0.45,0.7,0.45,0.7,0.58,0.45,0.6,0.65,0.58,0.08,0.08,0.65,0.3,0.1,0.45,0.03,0.75,0.75,0.45,0.6,0.35,0.35,0.28,0.75,0.75,0.08,0.8,0.55,0.12,0.35,0.78,0.3,0.45,0.45,0.6,0.45,0.8,0.5,0.6,0.6,0.42,0.2,0.1,0.06,2,0.0077740513493029
