persona_id,alpha
P001,4.8676629164884615e-08
P002,6.488780550384096e-08
P003,3.6738612654989374e-08
P004,8.797781050435589e-08
P005,2.7401408814610865e-08
P006,2.986612825802745e-07
P007,5.207469238502434e-08
P008,3.6346568442152114e-08
P009,7.388406907821279e-08
P010,3.30633096897963e-08
P011,8.429957417645665e-08
P012,0.09955333393628862
P013,0.2401180131668826
P014,5.766499675620643e-08
P015,2.671802597792939e-08
P016,0.11780415040262258
P017,0.1477309915860916
P018,0.018930755603596958
P019,0.08802644940415427
P020,8.647376685802362e-07
P021,6.349464331419353e-08
P022,0.2878311579927952
P023,6.074658129289915e-08
P024,2.6724705793218388e-08
P025,8.476432859147894e-08
P026,3.770452783532645e-08
P027,3.5720310476673526e-08
P028,3.074108184816957e-08
P029,6.640704404728841e-08
P030,3.907245940447531e-08
P031,3.754187086272928e-08
P032,6.685921032426491e-08
P033,4.7112897573714695e-08
P034,4.362577867432355e-08
P035,7.479906315319748e-07
P036,2.6313125478729706e-07
P037,1.0009421210648263e-07
P038,1.4474569592163585e-07
P039,5.002946377082701e-08
P040,5.2590696053811044e-08
P041,8.43430407127862e-08
P042,2.0102783975700932e-07
P043,3.300328119288305e-08
P044,3.1828466643866975e-08
P045,8.360820554383104e-08
P046,3.8074084801337645e-08
P047,1.952548088998228e-07
P048,6.03718239731833e-08
P049,1.412907882492187e-07
P050,2.6651617620128344e-07
DUMMY_NO_BUY,2.2035920362034503e-07
