persona_id,alpha
P001,2.633490149685405e-07
P002,6.307252035769995e-08
P003,3.166638807555055e-08
P004,9.598431069938578e-09
P005,8.571640763221385e-09
P006,1.3322910464633568e-08
P007,8.751569117573785e-08
P008,8.971209331562773e-10
P009,0.10126331051867726
P010,5.197014158094449e-09
P011,2.872976758153948e-08
P012,0.07048054693531737
P013,0.07421025247722618
P014,3.6320378813567332e-09
P015,1.287535946088505e-08
P016,3.2831338902793146e-08
P017,9.676414284999635e-09
P018,2.9774236202911697e-08
P019,0.014979849584247203
P020,6.425231045802168e-09
P021,3.732865847675292e-09
P022,0.40171221837121246
P023,6.051761599531623e-09
P024,2.087991988901425e-08
P025,9.782672526625782e-08
P026,1.6395367240391472e-07
P027,0.0
P028,2.627974850715111e-07
P029,2.3269020821988272e-08
P030,0.10355549559946568
P031,1.2105082350201215e-08
P032,1.2473086861624868e-08
P033,9.33576266095255e-09
P034,2.1224510685403552e-08
P035,2.061033446836719e-08
P036,0.14707914316143653
P037,7.789786911226916e-09
P038,2.5252686739853055e-08
P039,1.1473322733879187e-08
P040,8.103216068263134e-09
P041,0.08671761420083404
P042,2.0804370293348088e-08
P043,2.1919969132792727e-08
P044,2.1819579506038888e-08
P045,7.1206742465744615e-09
P046,2.906667421183376e-08
P047,2.8124710729500322e-08
P048,8.019383974309572e-09
P049,1.4414058306236025e-08
P050,1.8811925971143334e-08
DUMMY_NO_BUY,8.503587927427977e-08
