persona_id,alpha
P001,3.5250264990899005e-08
P002,1.2315092854240765e-07
P003,2.358440561942812e-07
P004,1.750277370569763e-07
P005,2.270437484919769e-07
P006,1.4345543698311268e-07
P007,7.733021068069949e-08
P008,3.0571166430139497e-07
P009,7.684800548723265e-08
P010,8.382488611603591e-08
P011,2.3652106623762488e-07
P012,3.570660463193158e-07
P013,1.7073311337968012e-07
P014,0.030754713080808026
P015,9.840943377716839e-08
P016,1.3738022678631874e-07
P017,3.9111656177112444e-07
P018,1.0197996919727592e-07
P019,0.10446415249044073
P020,1.844546884329762e-07
P021,1.9480350703976803e-07
P022,3.487751413267066e-07
P023,1.3443390619832e-07
P024,2.9320763780865036e-07
P025,1.502479972403248e-05
P026,1.48272897287572e-07
P027,1.3051013023852847e-07
P028,7.445355466133585e-08
P029,2.3634822017713113e-07
P030,0.1935987607154628
P031,7.237471140905081e-08
P032,1.4239899247352983e-07
P033,0.05299349547603997
P034,1.8386136940291848e-07
P035,0.22760538903157757
P036,0.1771453856162507
P037,6.417182995677336e-08
P038,0.16089624195162933
P039,3.1344806720825133e-07
P040,6.279260715080364e-08
P041,1.5312038815772112e-07
P042,1.5980781804783653e-07
P043,6.174809155720529e-08
P044,1.8992948881114205e-07
P045,3.3150041271566754e-07
P046,9.3344158684241e-08
P047,4.443311472970039e-07
P048,1.228718728346129e-07
P049,0.05251928717186255
P050,2.1294381840813947e-07
DUMMY_NO_BUY,2.1906839049192081e-07
