split,train_frac,n_train_rows,objective,article_id,n_candidate_prices,ground_truth_optimal_price,policy_optimal_price,ground_truth_best_value,ground_truth_value_at_policy_price,absolute_regret,relative_performance,price_match,policy_selected_exposure_n,ground_truth_selected_exposure_n
0,0.4,1194,expected_revenue,399201022,10,49.99,38.45,63.349030929460206,61.212067172583446,2.13696375687676,0.9662668279921078,False,250,250
0,0.4,1194,cvar_0.25,399201022,10,25.0,25.0,11.583922394911367,11.583922394911367,0.0,1.0,True,250,250
0,0.4,1194,expected_revenue,399223004,10,19.99,19.99,38.4504471039145,38.4504471039145,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,399223004,10,19.99,15.99,8.394644207136952,7.960172693350591,0.4344715137863613,0.9482442015330462,False,250,250
0,0.4,1194,expected_revenue,399256018,8,9.99,9.99,19.144891933129355,19.144891933129355,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,399256018,8,8.49,8.49,4.344424209877442,4.344424209877442,0.0,1.0,True,250,250
0,0.4,1194,expected_revenue,547780001,5,14.99,13.77,32.821420996010396,31.054867418676107,1.7665535773342889,0.9461768100305888,False,250,250
0,0.4,1194,cvar_0.25,547780001,5,14.36,12.74,8.34108500889343,7.615981443617781,0.7251035652756483,0.9130684360005289,False,250,250
0,0.4,1194,expected_revenue,547780003,10,14.99,14.99,28.377586654951518,28.377586654951518,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,547780003,10,12.49,11.99,6.1965827387678445,6.138972713057065,0.057610025710779666,0.9907029360956722,False,250,250
0,0.4,1194,expected_revenue,547780015,10,14.99,14.99,25.700207251892575,25.700207251892575,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,547780015,10,11.99,11.99,4.745617762136072,4.745617762136072,0.0,1.0,True,250,250
0,0.4,1194,expected_revenue,562245001,10,19.99,19.99,38.92448983271448,38.92448983271448,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,562245001,10,19.99,15.99,8.668476473044821,7.418678522433616,1.249797950611205,0.8558226518238203,False,250,250
0,0.4,1194,expected_revenue,562245062,10,19.99,19.99,39.552824069809475,39.552824069809475,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,562245062,10,19.99,19.99,9.021533512417644,9.021533512417644,0.0,1.0,True,250,250
0,0.4,1194,expected_revenue,562245063,10,19.99,19.99,38.016523222014605,38.016523222014605,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,562245063,10,19.99,16.99,8.138208311836735,6.91692729162755,1.2212810202091848,0.8499324453967497,False,250,250
0,0.4,1194,expected_revenue,562245064,10,19.99,19.99,35.890113060526275,35.890113060526275,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,562245064,10,15.99,14.99,7.588525322097395,7.306439059457211,0.2820862626401839,0.9628272621271009,False,250,250
0,0.4,1194,expected_revenue,568597006,5,24.99,24.99,42.89947867982975,42.89947867982975,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,568597006,5,20.99,20.99,8.921904229965804,8.921904229965804,0.0,1.0,True,250,250
0,0.4,1194,expected_revenue,583534009,10,9.99,9.99,18.71588679850968,18.71588679850968,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,583534009,10,8.39,8.39,4.11224332598691,4.11224332598691,0.0,1.0,True,250,250
0,0.4,1194,expected_revenue,660712014,10,24.99,24.99,49.25475379614657,49.25475379614657,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,660712014,10,24.99,19.99,11.171877286056619,10.50051915427016,0.6713581317864588,0.9399064172836586,False,250,250
0,0.4,1194,expected_revenue,672127002,10,9.99,9.99,20.708015662530755,20.708015662530755,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,672127002,10,9.99,9.99,5.005350469230658,5.005350469230658,0.0,1.0,True,250,250
0,0.4,1194,expected_revenue,705330002,10,9.99,9.99,18.089434022526497,18.089434022526497,0.0,1.0,True,250,250
0,0.4,1194,cvar_0.25,705330002,10,8.39,7.99,3.6625137588031826,3.6319817680481634,0.030531990755019223,0.9916636515885755,False,250,250
