persona_id,alpha
P001,2.1603985788541234e-08
P002,1.838774367979374e-08
P003,4.812038804133712e-08
P004,3.05521995768212e-08
P005,1.765589828680919e-08
P006,1.1087111247207258e-08
P007,3.229764527502596e-08
P008,1.1059454647633211e-08
P009,1.897736017125309e-07
P010,7.935233888239839e-08
P011,2.6665381755713898e-08
P012,0.1622652080761153
P013,0.0583101926667145
P014,2.8717288370681054e-08
P015,1.761286578021564e-08
P016,3.236694538221226e-07
P017,8.919284958529436e-07
P018,0.009015635910649638
P019,1.4716308733336237e-07
P020,3.4623060886577254e-08
P021,1.3089477508354998e-08
P022,0.5607266571254447
P023,5.0053338171407844e-08
P024,0.07417066585124736
P025,7.003768296817162e-08
P026,1.0347417078244244e-07
P027,1.4979696693912725e-08
P028,1.662870569887735e-07
P029,1.9487042537918766e-08
P030,7.376191140852856e-06
P031,3.266201815217823e-08
P032,4.12806818496082e-08
P033,4.0048941454973737e-08
P034,2.6625531723358093e-08
P035,0.0008422241907993666
P036,0.0014308781156418759
P037,1.724196497237445e-08
P038,4.948783991136498e-07
P039,2.5654866900300256e-08
P040,1.2573235060653027e-08
P041,0.07527600459209505
P042,1.3253581927122484e-07
P043,1.2277740326006447e-07
P044,6.796894376723131e-08
P045,1.1857501971300078e-08
P046,0.05795119697259166
P047,1.8673436733612471e-07
P048,3.853875972544221e-08
P049,6.764287944065267e-08
P050,2.2169366380652476e-08
DUMMY_NO_BUY,2.514384129349975e-07
