persona_id,alpha
P001,3.5202699931310173e-07
P002,0.012046783016532154
P003,1.6217082410658955e-08
P004,4.435861350751953e-08
P005,1.1754333358912542e-08
P006,2.7762322853643905e-08
P007,3.2101783988229666e-08
P008,1.3021849491989714e-08
P009,9.705695009747676e-08
P010,2.935201108499887e-08
P011,1.673121069973609e-07
P012,4.357750180739202e-07
P013,0.2596793922878678
P014,3.088114073242811e-08
P015,1.7338940115691113e-08
P016,2.727176323883249e-07
P017,2.0450719832927516e-07
P018,3.380366334717373e-08
P019,0.007938641904815035
P020,1.8240778882602726e-06
P021,2.4277798428990155e-08
P022,0.30342465951568254
P023,1.9513895237010636e-08
P024,1.0631399425765112e-08
P025,2.1471814975908728e-08
P026,9.23639470946705e-09
P027,1.2413268881213725e-08
P028,3.2988203122252026e-08
P029,6.083792820498584e-07
P030,1.9925688611207694e-08
P031,1.2180166100662418e-08
P032,2.324653042784984e-08
P033,2.797961985187442e-08
P034,5.067814861704795e-07
P035,6.754518552825585e-08
P036,6.601809513836228e-08
P037,0.001205174900790692
P038,3.844735711845274e-08
P039,3.67649509553438e-08
P040,0.12714339990657852
P041,0.21196646470705788
P042,7.188733133502274e-08
P043,1.6037863279598843e-08
P044,1.971814140769264e-08
P045,5.861949735471691e-08
P046,5.350610066690817e-08
P047,4.554632474701884e-07
P048,1.9597151467740698e-08
P049,6.981052227897126e-08
P050,7.620252471261901e-08
DUMMY_NO_BUY,0.07658949505162445
