persona_id,alpha
P001,4.4810872120900224e-09
P002,1.3041691089981259e-08
P003,0.028323946333737877
P004,3.532721151674354e-08
P005,9.909999317156745e-09
P006,1.0675614910574873e-08
P007,0.037971705342105734
P008,4.540338810816887e-09
P009,2.7523189183443618e-08
P010,2.5226882194837182e-08
P011,0.16279055469646436
P012,0.018008119927086116
P013,0.2977625855097805
P014,0.023772921360434653
P015,2.3302316244176356e-08
P016,2.853304549754017e-07
P017,2.5759246475635703e-08
P018,2.8406964007832748e-08
P019,0.15060086197869094
P020,4.777668703618904e-07
P021,1.997134512134522e-07
P022,0.20411514656682797
P023,3.338958286899461e-08
P024,9.419269159272928e-09
P025,4.8164854777004e-08
P026,1.160810636038362e-08
P027,1.3984935827758537e-08
P028,1.8481115180331206e-08
P029,1.4430609515085334e-08
P030,1.2260610542929446e-08
P031,2.374353905305658e-08
P032,0.0020813830970838523
P033,1.1844236562757395e-08
P034,5.802106084571458e-08
P035,7.564187241272564e-08
P036,2.779967411924893e-08
P037,1.0878656882175889e-09
P038,0.04665719869614443
P039,4.388533278318571e-09
P040,7.352947737021986e-09
P041,1.1358694438997138e-08
P042,1.7762288048478657e-08
P043,1.0704452834560441e-08
P044,4.00398103643594e-09
P045,1.7795691744602408e-08
P046,5.923682783698654e-09
P047,1.4390283838964513e-08
P048,0.00392189843142176
P049,4.062257953672286e-08
P050,3.679357228852253e-08
DUMMY_NO_BUY,0.02399197608086402
