persona_id,alpha
P001,6.790740586857752e-09
P002,4.7736856532249246e-08
P003,8.18209050838297e-09
P004,2.994474391301482e-08
P005,1.52599059259713e-08
P006,4.1821420711770285e-09
P007,1.7599549768523058e-07
P008,0.0008177849759241674
P009,1.1147938354054983e-08
P010,1.4230244336965224e-07
P011,2.2841011249450177e-08
P012,0.010049996437109368
P013,2.0657065676280256e-08
P014,0.050755658152142835
P015,2.2826528303292354e-08
P016,9.517801918722032e-08
P017,2.3652217470664047e-08
P018,2.8762000001363375e-08
P019,0.24807274218989717
P020,1.549422992236817e-08
P021,4.9748638743828535e-08
P022,1.850166126695e-07
P023,1.7344252391225167e-07
P024,2.0439983848854714e-08
P025,2.2897067614727739e-07
P026,1.6897635534793958e-08
P027,0.02946973065892974
P028,4.582501044299061e-08
P029,7.784561268849304e-08
P030,0.24928786176613024
P031,1.6852945713328417e-08
P032,3.24283549500146e-08
P033,1.5228751603345946e-08
P034,3.382948107954372e-08
P035,0.029754615394806172
P036,8.84207364297682e-08
P037,6.584645244945715e-09
P038,3.545974453228784e-08
P039,1.3480414496458996e-07
P040,2.310508947475025e-08
P041,1.9853603306158083e-08
P042,2.3075469062909793e-08
P043,4.6948180027862255e-09
P044,1.0710643981495884e-07
P045,9.440972475618766e-08
P046,1.156213175720853e-08
P047,0.24762560530631558
P048,0.10920644896400754
P049,1.1777872537399474e-07
P050,1.0744270710946068e-08
DUMMY_NO_BUY,0.024957311075535615
