persona_id,alpha
P001,6.160614417804969e-09
P002,1.0921459186931999e-08
P003,2.013247615589175e-08
P004,4.269552962605337e-08
P005,1.063200694245152e-08
P006,1.3032708292043829e-08
P007,1.7344278268328986e-08
P008,2.66750599204893e-08
P009,5.067874809691646e-08
P010,4.337923692932143e-08
P011,2.2036249742866767e-08
P012,3.132732783165417e-08
P013,2.1417339397137007e-08
P014,3.062268632553396e-08
P015,1.3624931288843962e-08
P016,1.1055745970102383e-07
P017,4.6193715744517034e-08
P018,0.09479939906796023
P019,6.942012933531149e-08
P020,6.493435541045885e-08
P021,5.733303552765344e-08
P022,0.6108602153544007
P023,4.861754797117642e-08
P024,0.09371262441711546
P025,2.1529137327045265e-08
P026,2.1899509818248306e-08
P027,0.06086507149498135
P028,5.6305846074008e-08
P029,1.4377893335012418e-08
P030,1.9031480836850937e-08
P031,1.5237062022964088e-08
P032,3.573080287364149e-07
P033,3.250687505769916e-08
P034,2.889832171967486e-08
P035,4.946478082826855e-08
P036,2.9638570185207202e-08
P037,4.3644297256813895e-09
P038,4.777549230144396e-08
P039,4.637379890251161e-08
P040,1.1563979706714778e-08
P041,1.4830982503016389e-07
P042,3.3824192407206914e-08
P043,7.870298675080252e-09
P044,2.085748372301316e-08
P045,3.004604909010582e-08
P046,1.8136786540003145e-08
P047,0.04299948523694899
P048,4.4714066918735484e-08
P049,0.09402523328061121
P050,4.72892219015014e-08
DUMMY_NO_BUY,0.002736106087954982
