persona_id,alpha
P001,4.7775515308005465e-09
P002,7.152054332798458e-09
P003,1.1974692511416023e-08
P004,3.0155308896501974e-08
P005,6.581487562672543e-09
P006,1.3660799568161078e-08
P007,1.073052695891508e-08
P008,1.268084304190759e-08
P009,3.361353271924936e-08
P010,1.1681882303993678e-07
P011,1.3579525441651936e-08
P012,2.730012685649547e-08
P013,2.3821275438296458e-08
P014,7.599575828752246e-08
P015,1.1992282153228928e-08
P016,0.01158842637207586
P017,2.7914239784597653e-08
P018,0.10414752638914261
P019,7.980072840421052e-08
P020,4.1536762275463956e-08
P021,1.3844752202756122e-07
P022,0.5798180192565995
P023,3.606241147607781e-08
P024,0.08209334220530513
P025,1.8588226533732546e-08
P026,3.2219299886841906e-08
P027,0.04089558209480794
P028,5.186591006165168e-08
P029,9.47629517983279e-09
P030,2.6654453479428083e-08
P031,8.139885614796012e-09
P032,3.21828884146301e-07
P033,2.1197259382989045e-08
P034,1.9173773395005855e-08
P035,2.0850633507521596e-08
P036,1.618831689014586e-08
P037,3.4599957160107337e-09
P038,3.140325814404298e-08
P039,5.4146406621927434e-08
P040,6.87723728885855e-09
P041,4.1365608165503086e-08
P042,1.8147626706532887e-08
P043,7.965919188729041e-09
P044,1.6877334367105777e-08
P045,1.9418353464151538e-08
P046,1.566167661924207e-08
P047,0.0581304100784576
P048,2.806244234262937e-08
P049,0.12332498878106056
P050,2.335399729595461e-08
DUMMY_NO_BUY,1.6730350463058657e-07
