persona_id,alpha
P001,2.3721546723019994e-07
P002,7.427833479479401e-08
P003,8.678902561164151e-08
P004,4.1680007156486385e-07
P005,6.51993028464119e-08
P006,0.01196646389924232
P007,4.112310967911964e-08
P008,6.999223869384321e-08
P009,1.709784144171277e-07
P010,3.087872907139472e-07
P011,6.33475140468302e-08
P012,1.4367032021082085e-07
P013,7.774579822470614e-08
P014,3.0852406583078256e-07
P015,6.890985219252006e-08
P016,0.3340993725006821
P017,2.416205435131663e-07
P018,0.16825747754677067
P019,0.45703715757467694
P020,5.718060770825268e-07
P021,7.621363356410924e-08
P022,2.400764515546809e-07
P023,0.016052976033637822
P024,2.7330917786560656e-08
P025,1.701410799428662e-07
P026,2.5035386855951367e-08
P027,6.591062151402598e-08
P028,4.5934970181688955e-08
P029,7.236285283401922e-08
P030,1.5696793011682285e-07
P031,9.228471402208913e-08
P032,8.27839166415523e-08
P033,0.012579148360346942
P034,8.259320908381684e-08
P035,5.543859814489949e-07
P036,1.660853953577563e-07
P037,1.047977370612935e-07
P038,1.0163771102639684e-07
P039,7.918942168955511e-08
P040,7.674094540290817e-08
P041,2.5031562797909237e-07
P042,3.9539335302305394e-07
P043,3.3962640587048687e-08
P044,5.249022588117643e-08
P045,1.613184813179093e-07
P046,3.737586989170735e-08
P047,9.539490486206444e-08
P048,5.096964576556879e-07
P049,2.6810679996462173e-07
P050,2.4601498729515795e-07
DUMMY_NO_BUY,1.8675499198764582e-07
