persona_id,alpha
P001,2.2187082124401554e-08
P002,0.07262140127756345
P003,0.26620489845752837
P004,1.7359915321053403e-07
P005,1.3983767025337016e-07
P006,1.3436964769468205e-07
P007,1.6820707380854797e-07
P008,1.4797983333175142e-07
P009,6.63225262638323e-08
P010,5.464989412930257e-08
P011,1.2357746222028289e-07
P012,0.3346237680689451
P013,2.3631993285131513e-07
P014,9.509057700387388e-08
P015,8.558148098197507e-08
P016,0.012356930340248646
P017,6.621985949230604e-08
P018,0.05242509278287321
P019,4.748397285540142e-08
P020,1.1107134302658804e-07
P021,5.5729581019277867e-08
P022,0.22926207684553165
P023,8.890885877087306e-08
P024,1.4646102370535862e-07
P025,1.0622746372443028e-07
P026,3.6149347409920056e-08
P027,1.0078516975035118e-07
P028,4.849167418155381e-08
P029,8.036999678119555e-08
P030,1.0282306352258064e-07
P031,1.21561283162223e-07
P032,1.7677398748971816e-07
P033,1.759416451621215e-07
P034,7.39086727383333e-08
P035,5.253782787753098e-07
P036,3.2089241019112935e-07
P037,2.5050499622831277e-08
P038,6.007023821615391e-07
P039,7.692515502720133e-08
P040,2.1378247313284698e-08
P041,1.4096841037353192e-07
P042,8.794420187354991e-08
P043,2.959642399469084e-08
P044,1.215295388075108e-07
P045,1.0078766484810949e-07
P046,6.514348684242677e-08
P047,2.740071615349633e-07
P048,6.979904514084934e-08
P049,5.372558402192979e-08
P050,1.2316571961129793e-07
DUMMY_NO_BUY,0.032500208603822855
