persona_id,alpha
P001,2.3959572566869958e-08
P002,4.734076849789814e-08
P003,2.063068734406184e-08
P004,4.336297269486525e-08
P005,1.2880169739434217e-07
P006,2.1380897705190267e-08
P007,5.916476485334849e-08
P008,3.4929515555403305e-08
P009,4.917225418130213e-07
P010,5.4052802766626066e-08
P011,1.0311915401194726e-07
P012,1.28203191194668e-07
P013,0.12862497404450757
P014,0.05720655323511984
P015,4.0393235213440254e-08
P016,6.158787882919895e-08
P017,1.741034008330552e-06
P018,0.10674998247320694
P019,6.437560033595529e-08
P020,0.07217411888668036
P021,2.012567268613368e-08
P022,9.62653437219597e-08
P023,5.434803457098129e-08
P024,0.21092021302008998
P025,3.806016695809613e-08
P026,1.7299994822773261e-07
P027,1.1469041135157211e-07
P028,3.709284799439434e-08
P029,3.5565837384196735e-06
P030,5.0930162325305166e-08
P031,6.732580815716358e-08
P032,2.0823997576978514e-07
P033,4.816663893209568e-08
P034,3.1029619712436025e-08
P035,8.415223264652382e-07
P036,0.31222016799644786
P037,1.4288804616320826e-08
P038,5.41308726377743e-07
P039,1.401425899657796e-07
P040,2.0963050669115927e-08
P041,0.05399099013369245
P042,4.5973991588236925e-08
P043,1.4962339723042154e-08
P044,1.4722213502223567e-08
P045,2.2872706385204255e-08
P046,1.8716067632241884e-08
P047,4.7875427989930037e-08
P048,3.492845965148642e-08
P049,5.469955556342284e-08
P050,1.8387597118307746e-07
DUMMY_NO_BUY,0.05810344344036563
